order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,sale_channel
ORD202605050002001,CUST002170,PROD00646,STORE0086,2,3658.63,87.99,365.86,7595.13,2026-05-05,UPI,DELTA,APP
ORD202605050002002,CUST004628,PROD00769,STORE0073,2,3413.9,94.4,341.39,7074.79,2026-05-05,CASH,DELTA,APP
ORD202605050002003,CUST001262,PROD00394,STORE0042,3,2660.99,155.67,399.15,8226.45,2026-05-05,CARD,DELTA,APP
ORD202605050002004,CUST002838,PROD00810,STORE0001,5,3800.63,99.62,950.16,19853.69,2026-05-05,UPI,DELTA,APP
ORD202605050002005,CUST000099,PROD00578,STORE0071,2,125.13,32.23,12.51,230.54,2026-05-05,CASH,DELTA,APP
ORD202605050002006,CUST004695,PROD00335,STORE0013,3,2388.61,1.64,358.29,7522.48,2026-05-05,CASH,DELTA,APP
ORD202605050002007,CUST003873,PROD00468,STORE0014,1,1337.14,59.97,66.86,1344.03,2026-05-05,CARD,DELTA,APP
ORD202605050002008,CUST000612,PROD00936,STORE0067,2,1837.51,34.24,183.75,3824.53,2026-05-05,UPI,DELTA,APP
ORD202605050002009,CUST003481,PROD00949,STORE0080,3,2000.83,124.6,300.12,6178.01,2026-05-05,CARD,DELTA,APP
ORD202605050002010,CUST002167,PROD00350,STORE0003,2,1891.28,92.25,189.13,3879.44,2026-05-05,CARD,DELTA,APP
ORD202605050002011,CUST002383,PROD00558,STORE0034,4,4271.36,167.58,854.27,17772.13,2026-05-05,CARD,DELTA,APP
ORD202605050002012,CUST004211,PROD00806,STORE0037,4,520.15,52.51,104.03,2132.12,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002013,CUST004086,PROD00285,STORE0098,1,683.57,1.87,34.18,715.88,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002014,CUST000748,PROD00930,STORE0063,3,963.84,97.65,144.58,2938.45,2026-05-05,CASH,DELTA,APP
ORD202605050002015,CUST002765,PROD00999,STORE0054,3,3622.35,81.14,543.35,11329.26,2026-05-05,CASH,DELTA,APP
ORD202605050002016,CUST001376,PROD00351,STORE0062,3,2638.15,123.1,395.72,8187.07,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002017,CUST002727,PROD00858,STORE0066,1,4449.41,30.9,222.47,4640.98,2026-05-05,CASH,DELTA,APP
ORD202605050002018,CUST001521,PROD00791,STORE0086,1,4673.45,47.84,233.67,4859.28,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002019,CUST003676,PROD00864,STORE0064,4,4256.67,111.11,851.33,17766.9,2026-05-05,CASH,DELTA,APP
ORD202605050002020,CUST001930,PROD00078,STORE0077,1,2453.81,4.83,122.69,2571.67,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002021,CUST002428,PROD00071,STORE0003,4,4543.63,193.14,908.73,18890.11,2026-05-05,UPI,DELTA,APP
ORD202605050002022,CUST002886,PROD00072,STORE0028,1,3240.96,58.25,162.05,3344.76,2026-05-05,UPI,DELTA,APP
ORD202605050002023,CUST004719,PROD00640,STORE0027,2,1381.26,146.59,138.13,2754.06,2026-05-05,CARD,DELTA,APP
ORD202605050002024,CUST004287,PROD00242,STORE0007,1,2686.75,80.81,134.34,2740.28,2026-05-05,UPI,DELTA,APP
ORD202605050002025,CUST001852,PROD00901,STORE0035,4,805.71,98.28,161.14,3285.7,2026-05-05,UPI,DELTA,APP
ORD202605050002026,CUST002093,PROD00770,STORE0080,2,1432.58,2.58,143.26,3005.84,2026-05-05,UPI,DELTA,APP
ORD202605050002027,CUST004071,PROD00896,STORE0054,5,2081.58,10.08,520.39,10918.21,2026-05-05,UPI,DELTA,APP
ORD202605050002028,CUST004975,PROD00012,STORE0013,5,2819.1,23.33,704.78,14776.95,2026-05-05,UPI,DELTA,APP
ORD202605050002029,CUST003775,PROD00528,STORE0047,5,1252.61,4.32,313.15,6571.88,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002030,CUST001169,PROD00911,STORE0068,2,1907.2,86.42,190.72,3918.7,2026-05-05,CASH,DELTA,APP
ORD202605050002031,CUST001212,PROD00976,STORE0055,2,3790.78,77.67,379.08,7882.97,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002032,CUST004385,PROD00263,STORE0008,5,1908.22,138.85,477.06,9879.31,2026-05-05,CARD,DELTA,APP
ORD202605050002033,CUST002913,PROD00355,STORE0026,3,324.56,78.2,48.68,944.16,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002034,CUST004917,PROD00239,STORE0098,2,1025.43,164.93,102.54,1988.47,2026-05-05,UPI,DELTA,APP
ORD202605050002035,CUST002341,PROD00108,STORE0006,2,206.61,128.38,20.66,305.5,2026-05-05,UPI,DELTA,APP
ORD202605050002036,CUST003182,PROD00201,STORE0056,1,3863.63,104.77,193.18,3952.04,2026-05-05,CASH,DELTA,APP
ORD202605050002037,CUST000019,PROD00261,STORE0078,2,4651.93,94.92,465.19,9674.13,2026-05-05,UPI,DELTA,APP
ORD202605050002038,CUST000176,PROD00688,STORE0052,5,3253.41,55.41,813.35,17024.99,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002039,CUST004655,PROD00587,STORE0061,5,3374.2,105.66,843.55,17608.89,2026-05-05,CASH,DELTA,APP
ORD202605050002040,CUST000458,PROD00212,STORE0022,5,3815.73,175.41,953.93,19857.17,2026-05-05,CARD,DELTA,APP
ORD202605050002041,CUST003180,PROD00101,STORE0063,5,2064.25,125.07,516.06,10712.24,2026-05-05,UPI,DELTA,APP
ORD202605050002042,CUST003074,PROD00435,STORE0008,1,695.66,133.77,34.78,596.67,2026-05-05,CARD,DELTA,APP
ORD202605050002043,CUST004915,PROD00995,STORE0043,3,4239.58,142.81,635.94,13211.87,2026-05-05,CASH,DELTA,APP
ORD202605050002044,CUST003666,PROD00551,STORE0001,2,3713.3,11.54,371.33,7786.39,2026-05-05,UPI,DELTA,APP
ORD202605050002045,CUST001088,PROD00755,STORE0093,5,2769.02,6.71,692.26,14530.65,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002046,CUST004004,PROD00734,STORE0081,3,819.38,158.21,122.91,2422.84,2026-05-05,UPI,DELTA,APP
ORD202605050002047,CUST001237,PROD00085,STORE0084,5,4470.76,0.52,1117.69,23470.97,2026-05-05,CASH,DELTA,APP
ORD202605050002048,CUST000186,PROD00889,STORE0077,4,4681.07,93.17,936.21,19567.32,2026-05-05,UPI,DELTA,APP
ORD202605050002049,CUST000867,PROD00426,STORE0062,3,3325.33,123.65,498.8,10351.14,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002050,CUST002398,PROD00543,STORE0079,2,426.93,3.27,42.69,893.28,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002051,CUST002670,PROD00872,STORE0089,5,1352.02,56.66,338.01,7041.45,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002052,CUST002325,PROD00264,STORE0053,4,3050.5,134.65,610.1,12677.45,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002053,CUST002720,PROD00102,STORE0028,3,3778.83,70.1,566.82,11833.21,2026-05-05,CASH,DELTA,APP
ORD202605050002054,CUST001111,PROD00824,STORE0038,2,2012.97,168.28,201.3,4058.96,2026-05-05,UPI,DELTA,APP
ORD202605050002055,CUST002792,PROD00745,STORE0040,1,2101.97,146.51,105.1,2060.56,2026-05-05,UPI,DELTA,APP
ORD202605050002056,CUST002132,PROD00452,STORE0074,4,554.8,107.0,110.96,2223.16,2026-05-05,CARD,DELTA,APP
ORD202605050002057,CUST003367,PROD00905,STORE0004,1,1526.4,70.78,76.32,1531.94,2026-05-05,CARD,DELTA,APP
ORD202605050002058,CUST001539,PROD00543,STORE0096,2,2525.9,35.01,252.59,5269.38,2026-05-05,CARD,DELTA,APP
ORD202605050002059,CUST003617,PROD00971,STORE0011,2,1564.91,190.0,156.49,3096.31,2026-05-05,CARD,DELTA,APP
ORD202605050002060,CUST002706,PROD00742,STORE0087,1,3824.99,40.75,191.25,3975.49,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002061,CUST003562,PROD00745,STORE0083,2,4116.15,196.82,411.62,8447.1,2026-05-05,CASH,DELTA,APP
ORD202605050002062,CUST000517,PROD00753,STORE0057,5,3032.16,101.52,758.04,15817.32,2026-05-05,UPI,DELTA,APP
ORD202605050002063,CUST004955,PROD00877,STORE0052,5,3566.33,51.34,891.58,18671.89,2026-05-05,CASH,DELTA,APP
ORD202605050002064,CUST001642,PROD00241,STORE0008,4,4897.71,10.97,979.54,20559.41,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002065,CUST002058,PROD00849,STORE0079,2,3796.57,81.95,379.66,7890.85,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002066,CUST001576,PROD00654,STORE0036,5,3557.09,69.61,889.27,18605.11,2026-05-05,CASH,DELTA,APP
ORD202605050002067,CUST003347,PROD00476,STORE0094,1,1855.98,29.13,92.8,1919.65,2026-05-05,CARD,DELTA,APP
ORD202605050002068,CUST003668,PROD00045,STORE0001,1,2675.67,133.46,133.78,2675.99,2026-05-05,UPI,DELTA,APP
ORD202605050002069,CUST004378,PROD00637,STORE0091,4,2330.3,188.83,466.06,9598.43,2026-05-05,CARD,DELTA,APP
ORD202605050002070,CUST000946,PROD00148,STORE0029,1,2470.27,152.99,123.51,2440.79,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002071,CUST004912,PROD00224,STORE0004,1,3408.78,88.16,170.44,3491.06,2026-05-05,CASH,DELTA,APP
ORD202605050002072,CUST000870,PROD00926,STORE0056,2,1417.3,64.94,141.73,2911.39,2026-05-05,CARD,DELTA,APP
ORD202605050002073,CUST000605,PROD00012,STORE0096,3,1912.62,95.85,286.89,5928.9,2026-05-05,CARD,DELTA,APP
ORD202605050002074,CUST004609,PROD00387,STORE0011,3,1271.11,7.27,190.67,3996.73,2026-05-05,CARD,DELTA,APP
ORD202605050002075,CUST002593,PROD00942,STORE0067,4,92.18,42.19,18.44,344.97,2026-05-05,CASH,DELTA,APP
ORD202605050002076,CUST001148,PROD00996,STORE0038,4,3528.53,124.76,705.71,14695.07,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002077,CUST002070,PROD00302,STORE0084,5,2983.86,72.36,745.97,15592.91,2026-05-05,UPI,DELTA,APP
ORD202605050002078,CUST003052,PROD00377,STORE0008,2,3860.88,176.42,386.09,7931.43,2026-05-05,UPI,DELTA,APP
ORD202605050002079,CUST003400,PROD00246,STORE0052,2,4294.53,82.05,429.45,8936.46,2026-05-05,CARD,DELTA,APP
ORD202605050002080,CUST002388,PROD00266,STORE0086,1,4544.27,9.48,227.21,4762.0,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002081,CUST000437,PROD00801,STORE0010,4,880.45,25.03,176.09,3672.86,2026-05-05,CARD,DELTA,APP
ORD202605050002082,CUST001280,PROD00314,STORE0035,4,2735.42,82.51,547.08,11406.25,2026-05-05,CASH,DELTA,APP
ORD202605050002083,CUST004075,PROD00440,STORE0018,1,2601.64,84.78,130.08,2646.94,2026-05-05,CARD,DELTA,APP
ORD202605050002084,CUST004104,PROD00621,STORE0037,1,1485.95,81.02,74.3,1479.23,2026-05-05,CASH,DELTA,APP
ORD202605050002085,CUST004168,PROD00148,STORE0087,3,3814.56,44.19,572.18,11971.67,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002086,CUST002078,PROD00913,STORE0076,5,3569.3,5.97,892.33,18732.86,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002087,CUST002318,PROD00094,STORE0006,4,2423.67,109.65,484.73,10069.76,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002088,CUST004923,PROD00803,STORE0026,5,4527.99,14.41,1132.0,23757.54,2026-05-05,UPI,DELTA,APP
ORD202605050002089,CUST000662,PROD00048,STORE0044,5,1767.02,170.47,441.76,9106.39,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002090,CUST003703,PROD00715,STORE0062,4,1584.82,198.35,316.96,6457.89,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002091,CUST003011,PROD00518,STORE0025,2,2630.94,53.98,263.09,5470.99,2026-05-05,CASH,DELTA,APP
ORD202605050002092,CUST002455,PROD00950,STORE0023,1,890.14,62.87,44.51,871.78,2026-05-05,CASH,DELTA,APP
ORD202605050002093,CUST001798,PROD00787,STORE0065,2,1093.25,98.13,109.33,2197.7,2026-05-05,CARD,DELTA,APP
ORD202605050002094,CUST002730,PROD00951,STORE0033,5,3193.61,31.85,798.4,16734.6,2026-05-05,CARD,DELTA,APP
ORD202605050002095,CUST001227,PROD00399,STORE0079,4,4640.73,54.14,928.15,19436.93,2026-05-05,UPI,DELTA,APP
ORD202605050002096,CUST000554,PROD00997,STORE0034,2,231.97,186.23,23.2,300.91,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002097,CUST001835,PROD00058,STORE0035,1,1918.85,63.9,95.94,1950.89,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002098,CUST002813,PROD00829,STORE0080,4,3541.36,98.68,708.27,14775.03,2026-05-05,UPI,DELTA,APP
ORD202605050002099,CUST003585,PROD00825,STORE0008,3,827.75,168.49,124.16,2438.92,2026-05-05,CARD,DELTA,APP
ORD202605050002100,CUST004247,PROD00685,STORE0035,5,3730.71,95.61,932.68,19490.62,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002101,CUST003152,PROD00289,STORE0094,2,4013.69,39.51,401.37,8389.24,2026-05-05,UPI,DELTA,APP
ORD202605050002102,CUST003562,PROD00891,STORE0070,1,4559.35,63.6,227.97,4723.72,2026-05-05,UPI,DELTA,APP
ORD202605050002103,CUST003917,PROD00290,STORE0023,4,1320.81,1.12,264.16,5546.28,2026-05-05,CASH,DELTA,APP
ORD202605050002104,CUST002347,PROD00296,STORE0054,3,3321.33,132.52,498.2,10329.67,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002105,CUST004033,PROD00288,STORE0086,3,3402.55,121.45,510.38,10596.58,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002106,CUST003613,PROD00511,STORE0032,5,2683.62,37.15,670.9,14051.85,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002107,CUST002441,PROD00414,STORE0043,4,4749.27,137.69,949.85,19809.24,2026-05-05,CARD,DELTA,APP
ORD202605050002108,CUST001155,PROD00003,STORE0100,5,3566.0,61.68,891.5,18659.82,2026-05-05,UPI,DELTA,APP
ORD202605050002109,CUST003898,PROD00174,STORE0024,3,4577.59,133.03,686.64,14286.38,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002110,CUST003826,PROD00292,STORE0024,3,4461.16,158.46,669.17,13894.19,2026-05-05,CASH,DELTA,APP
ORD202605050002111,CUST004823,PROD00420,STORE0071,2,722.73,47.69,72.27,1470.04,2026-05-05,UPI,DELTA,APP
ORD202605050002112,CUST000404,PROD00661,STORE0060,5,4825.6,121.49,1206.4,25212.91,2026-05-05,CASH,DELTA,APP
ORD202605050002113,CUST000437,PROD00867,STORE0038,4,4350.87,162.29,870.17,18111.36,2026-05-05,UPI,DELTA,APP
ORD202605050002114,CUST003202,PROD00203,STORE0099,5,2938.77,54.17,734.69,15374.37,2026-05-05,UPI,DELTA,APP
ORD202605050002115,CUST003747,PROD00102,STORE0087,3,1126.79,183.38,169.02,3366.01,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002116,CUST004978,PROD00678,STORE0017,5,2005.42,36.65,501.36,10491.81,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002117,CUST001565,PROD00338,STORE0078,1,321.27,135.83,16.06,201.5,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002118,CUST001973,PROD00483,STORE0094,4,1060.45,74.85,212.09,4379.04,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002119,CUST000330,PROD00714,STORE0086,5,3914.76,92.69,978.69,20459.8,2026-05-05,UPI,DELTA,APP
ORD202605050002120,CUST003166,PROD00927,STORE0079,3,1584.65,104.67,237.7,4886.98,2026-05-05,CASH,DELTA,APP
ORD202605050002121,CUST003004,PROD00430,STORE0080,1,1349.44,75.42,67.47,1341.49,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002122,CUST004302,PROD00005,STORE0075,3,2391.78,23.18,358.77,7510.93,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002123,CUST000924,PROD00874,STORE0030,1,3915.09,135.35,195.75,3975.49,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002124,CUST000373,PROD00444,STORE0027,2,3399.66,0.26,339.97,7139.03,2026-05-05,CASH,DELTA,APP
ORD202605050002125,CUST000620,PROD00361,STORE0004,1,4342.64,31.21,217.13,4528.56,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002126,CUST001871,PROD00305,STORE0076,3,2937.23,9.52,440.58,9242.75,2026-05-05,UPI,DELTA,APP
ORD202605050002127,CUST001517,PROD00323,STORE0019,3,1109.5,181.41,166.43,3313.52,2026-05-05,CASH,DELTA,APP
ORD202605050002128,CUST003755,PROD00526,STORE0054,1,1772.28,184.15,88.61,1676.74,2026-05-05,CARD,DELTA,APP
ORD202605050002129,CUST003929,PROD00830,STORE0047,5,2497.0,7.34,624.25,13101.91,2026-05-05,CASH,DELTA,APP
ORD202605050002130,CUST003684,PROD00303,STORE0059,3,3549.66,152.03,532.45,11029.4,2026-05-05,CARD,DELTA,APP
ORD202605050002131,CUST002205,PROD00420,STORE0047,5,3884.31,103.47,971.08,20289.16,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002132,CUST000981,PROD00493,STORE0006,4,706.8,37.77,141.36,2930.79,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002133,CUST001397,PROD00611,STORE0079,5,3045.67,170.87,761.42,15818.9,2026-05-05,CASH,DELTA,APP
ORD202605050002134,CUST003683,PROD00132,STORE0028,4,2978.48,123.22,595.7,12386.4,2026-05-05,UPI,DELTA,APP
ORD202605050002135,CUST001678,PROD00821,STORE0080,3,1804.62,100.07,270.69,5584.48,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002136,CUST001056,PROD00774,STORE0014,2,4698.49,90.56,469.85,9776.27,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002137,CUST003407,PROD00316,STORE0074,2,517.49,66.07,51.75,1020.66,2026-05-05,UPI,DELTA,APP
ORD202605050002138,CUST003006,PROD00922,STORE0068,3,2015.57,178.95,302.34,6170.1,2026-05-05,CARD,DELTA,APP
ORD202605050002139,CUST000920,PROD00028,STORE0026,5,83.38,69.97,20.84,367.77,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002140,CUST004994,PROD00642,STORE0039,3,1311.79,76.53,196.77,4055.61,2026-05-05,CASH,DELTA,APP
ORD202605050002141,CUST004330,PROD00020,STORE0071,3,3534.2,80.2,530.13,11052.53,2026-05-05,UPI,DELTA,APP
ORD202605050002142,CUST004484,PROD00980,STORE0073,2,3212.8,58.48,321.28,6688.4,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002143,CUST000029,PROD00318,STORE0060,3,1847.21,78.13,277.08,5740.58,2026-05-05,UPI,DELTA,APP
ORD202605050002144,CUST000802,PROD00975,STORE0011,4,3480.94,165.16,696.19,14454.79,2026-05-05,CASH,DELTA,APP
ORD202605050002145,CUST002744,PROD00209,STORE0060,5,893.81,77.17,223.45,4615.33,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002146,CUST001049,PROD00793,STORE0002,4,3926.82,26.78,785.36,16465.86,2026-05-05,CARD,DELTA,APP
ORD202605050002147,CUST001942,PROD00452,STORE0030,5,3341.67,127.67,835.42,17416.1,2026-05-05,CASH,DELTA,APP
ORD202605050002148,CUST003990,PROD00894,STORE0012,3,4789.39,100.87,718.41,14985.71,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002149,CUST000825,PROD00628,STORE0072,5,2104.52,144.14,526.13,10904.59,2026-05-05,CARD,DELTA,APP
ORD202605050002150,CUST001392,PROD00067,STORE0035,2,723.83,93.79,72.38,1426.25,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002151,CUST000630,PROD00580,STORE0089,5,2072.31,19.22,518.08,10860.41,2026-05-05,CASH,DELTA,APP
ORD202605050002152,CUST003293,PROD00736,STORE0021,1,2723.03,22.36,136.15,2836.82,2026-05-05,CASH,DELTA,APP
ORD202605050002153,CUST001186,PROD00728,STORE0091,4,86.84,101.36,17.37,263.37,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002154,CUST002954,PROD00044,STORE0072,5,3906.43,16.27,976.61,20492.49,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002155,CUST001140,PROD00155,STORE0037,5,3263.94,114.69,815.99,17021.0,2026-05-05,CARD,DELTA,APP
ORD202605050002156,CUST002085,PROD00891,STORE0015,5,2114.56,41.68,528.64,11059.76,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002157,CUST004808,PROD00664,STORE0006,1,2450.87,75.03,122.54,2498.38,2026-05-05,UPI,DELTA,APP
ORD202605050002158,CUST001053,PROD00555,STORE0025,1,1544.19,6.94,77.21,1614.46,2026-05-05,CASH,DELTA,APP
ORD202605050002159,CUST003190,PROD00582,STORE0024,5,2653.8,139.33,663.45,13793.12,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002160,CUST002477,PROD00142,STORE0078,1,3500.78,178.54,175.04,3497.28,2026-05-05,CARD,DELTA,APP
ORD202605050002161,CUST003237,PROD00775,STORE0066,4,1743.74,166.12,348.75,7157.59,2026-05-05,CASH,DELTA,APP
ORD202605050002162,CUST003405,PROD00519,STORE0055,3,3471.41,114.69,520.71,10820.25,2026-05-05,CASH,DELTA,APP
ORD202605050002163,CUST000520,PROD00262,STORE0099,4,2253.26,146.38,450.65,9317.31,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002164,CUST003953,PROD00538,STORE0069,1,2610.68,170.88,130.53,2570.33,2026-05-05,CARD,DELTA,APP
ORD202605050002165,CUST001552,PROD00060,STORE0068,2,4862.79,108.06,486.28,10103.8,2026-05-05,CASH,DELTA,APP
ORD202605050002166,CUST002838,PROD00209,STORE0057,5,4275.5,189.02,1068.88,22257.36,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002167,CUST002990,PROD00104,STORE0045,5,1466.88,104.7,366.72,7596.42,2026-05-05,CARD,DELTA,APP
ORD202605050002168,CUST000031,PROD00677,STORE0021,1,1837.18,59.49,91.86,1869.55,2026-05-05,UPI,DELTA,APP
ORD202605050002169,CUST004630,PROD00562,STORE0083,5,928.83,72.14,232.21,4804.22,2026-05-05,CASH,DELTA,APP
ORD202605050002170,CUST003361,PROD00950,STORE0016,1,445.44,146.68,22.27,321.03,2026-05-05,CARD,DELTA,APP
ORD202605050002171,CUST000728,PROD00326,STORE0007,2,256.16,40.52,25.62,497.42,2026-05-05,UPI,DELTA,APP
ORD202605050002172,CUST000099,PROD00987,STORE0009,4,3517.35,190.34,703.47,14582.53,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002173,CUST004889,PROD00689,STORE0044,4,4289.29,144.56,857.86,17870.46,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002174,CUST003675,PROD00661,STORE0063,1,387.01,113.99,19.35,292.37,2026-05-05,UPI,DELTA,APP
ORD202605050002175,CUST004992,PROD00796,STORE0099,5,2801.06,190.29,700.26,14515.27,2026-05-05,CASH,DELTA,APP
ORD202605050002176,CUST004054,PROD00911,STORE0004,1,2504.15,42.33,125.21,2587.03,2026-05-05,CASH,DELTA,APP
ORD202605050002177,CUST003211,PROD00436,STORE0055,1,4314.95,138.22,215.75,4392.48,2026-05-05,CASH,DELTA,APP
ORD202605050002178,CUST004260,PROD00186,STORE0084,5,2764.63,127.75,691.16,14386.56,2026-05-05,CARD,DELTA,APP
ORD202605050002179,CUST000889,PROD00312,STORE0048,5,1653.4,179.99,413.35,8500.36,2026-05-05,CASH,DELTA,APP
ORD202605050002180,CUST002514,PROD00482,STORE0050,3,3584.03,51.44,537.6,11238.25,2026-05-05,UPI,DELTA,APP
ORD202605050002181,CUST004906,PROD00075,STORE0051,4,3726.16,161.7,745.23,15488.17,2026-05-05,CARD,DELTA,APP
ORD202605050002182,CUST003793,PROD00407,STORE0090,1,1291.01,104.13,64.55,1251.43,2026-05-05,UPI,DELTA,APP
ORD202605050002183,CUST001046,PROD00231,STORE0038,2,3000.73,52.92,300.07,6248.61,2026-05-05,CARD,DELTA,APP
ORD202605050002184,CUST003121,PROD00133,STORE0072,1,781.53,199.87,39.08,620.74,2026-05-05,UPI,DELTA,APP
ORD202605050002185,CUST001750,PROD00843,STORE0054,2,2318.62,12.72,231.86,4856.38,2026-05-05,CASH,DELTA,APP
ORD202605050002186,CUST001211,PROD00737,STORE0020,5,3428.78,0.05,857.2,18001.05,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002187,CUST002178,PROD00133,STORE0098,2,4087.42,94.09,408.74,8489.49,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002188,CUST002381,PROD00387,STORE0034,4,4827.75,61.56,965.55,20214.99,2026-05-05,CARD,DELTA,APP
ORD202605050002189,CUST003866,PROD00823,STORE0080,1,4766.91,139.26,238.35,4866.0,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002190,CUST003851,PROD00693,STORE0065,4,1198.72,76.39,239.74,4958.23,2026-05-05,UPI,DELTA,APP
ORD202605050002191,CUST004653,PROD00045,STORE0089,2,1680.45,161.39,168.05,3367.56,2026-05-05,CASH,DELTA,APP
ORD202605050002192,CUST003560,PROD00417,STORE0032,5,3607.84,110.95,901.96,18830.21,2026-05-05,UPI,DELTA,APP
ORD202605050002193,CUST001516,PROD00826,STORE0077,5,4864.12,105.94,1216.03,25430.69,2026-05-05,UPI,DELTA,APP
ORD202605050002194,CUST004800,PROD00072,STORE0026,4,1317.17,153.17,263.43,5378.94,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002195,CUST001614,PROD00316,STORE0081,2,1803.68,54.95,180.37,3732.78,2026-05-05,CARD,DELTA,APP
ORD202605050002196,CUST003907,PROD00434,STORE0040,1,4625.78,145.45,231.29,4711.62,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002197,CUST004622,PROD00772,STORE0087,2,4163.52,99.02,416.35,8644.37,2026-05-05,CARD,DELTA,APP
ORD202605050002198,CUST002700,PROD00629,STORE0085,3,2103.76,48.36,315.56,6578.48,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002199,CUST002902,PROD00562,STORE0075,1,4144.73,124.48,207.24,4227.49,2026-05-05,CASH,DELTA,APP
ORD202605050002200,CUST000008,PROD00280,STORE0048,1,3166.53,174.06,158.33,3150.8,2026-05-05,UPI,DELTA,APP
ORD202605050002201,CUST003914,PROD00286,STORE0022,4,142.68,127.17,28.54,472.09,2026-05-05,CARD,DELTA,APP
ORD202605050002202,CUST001208,PROD00756,STORE0096,3,3999.29,65.02,599.89,12532.74,2026-05-05,CARD,DELTA,APP
ORD202605050002203,CUST001820,PROD00662,STORE0077,1,2727.94,138.8,136.4,2725.54,2026-05-05,CASH,DELTA,APP
ORD202605050002204,CUST004359,PROD00990,STORE0051,1,1622.46,139.25,81.12,1564.33,2026-05-05,UPI,DELTA,APP
ORD202605050002205,CUST000460,PROD00570,STORE0061,5,1301.1,8.81,325.28,6821.97,2026-05-05,NETBANKING,DELTA,APP
ORD202605050002206,CUST003610,PROD00259,STORE0060,5,2689.18,188.78,672.3,13929.42,2026-05-05,UPI,DELTA,APP
ORD202605050002207,CUST003762,PROD00743,STORE0019,4,1993.26,4.33,398.65,8367.36,2026-05-05,UPI,DELTA,APP
ORD202605050002208,CUST002539,PROD00125,STORE0094,5,2187.43,172.96,546.86,11311.05,2026-05-05,UPI,DELTA,APP
