order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,coupon_code
ORD202605030002301,CUST000174,PROD00198,STORE0056,5,3323.06,14.37,830.76,17431.69,2026-05-03,NETBANKING,DELTA,
ORD202605030002302,CUST003410,PROD00161,STORE0053,1,2277.38,123.17,113.87,2268.08,2026-05-03,CASH,DELTA,
ORD202605030002303,CUST004112,PROD00942,STORE0055,5,4267.18,77.4,1066.8,22325.3,2026-05-03,NETBANKING,DELTA,
ORD202605030002304,CUST001155,PROD00886,STORE0011,1,4457.88,50.83,222.89,4629.94,2026-05-03,CARD,DELTA,
ORD202605030002305,CUST004665,PROD00449,STORE0050,1,3147.34,163.25,157.37,3141.46,2026-05-03,CASH,DELTA,
ORD202605030002306,CUST000908,PROD00782,STORE0028,5,2419.26,99.18,604.82,12601.94,2026-05-03,CASH,DELTA,
ORD202605030002307,CUST003107,PROD00170,STORE0075,5,73.81,158.3,18.45,229.2,2026-05-03,UPI,DELTA,
ORD202605030002308,CUST000721,PROD00326,STORE0037,4,3274.67,70.55,654.93,13683.06,2026-05-03,NETBANKING,DELTA,
ORD202605030002309,CUST003408,PROD00472,STORE0076,1,3359.9,16.69,168.0,3511.21,2026-05-03,CASH,DELTA,
ORD202605030002310,CUST002311,PROD00345,STORE0051,4,809.06,128.06,161.81,3269.99,2026-05-03,CARD,DELTA,
ORD202605030002311,CUST001550,PROD00118,STORE0089,5,2642.63,163.85,660.66,13709.96,2026-05-03,NETBANKING,DELTA,
ORD202605030002312,CUST001743,PROD00672,STORE0070,1,419.67,150.8,20.98,289.85,2026-05-03,CARD,DELTA,
ORD202605030002313,CUST000276,PROD00324,STORE0072,3,1211.0,113.38,181.65,3701.27,2026-05-03,CASH,DELTA,
ORD202605030002314,CUST003383,PROD00086,STORE0090,5,2677.12,116.37,669.28,13938.51,2026-05-03,NETBANKING,DELTA,
ORD202605030002315,CUST000027,PROD00180,STORE0064,3,2075.6,147.58,311.34,6390.56,2026-05-03,NETBANKING,DELTA,
ORD202605030002316,CUST001885,PROD00427,STORE0094,1,4683.65,37.13,234.18,4880.7,2026-05-03,UPI,DELTA,
ORD202605030002317,CUST003983,PROD00529,STORE0057,1,3030.82,44.93,151.54,3137.43,2026-05-03,UPI,DELTA,
ORD202605030002318,CUST001317,PROD00684,STORE0025,2,4453.26,73.79,445.33,9278.06,2026-05-03,CARD,DELTA,
ORD202605030002319,CUST000621,PROD00218,STORE0089,4,3339.06,103.85,667.81,13920.2,2026-05-03,CARD,DELTA,
ORD202605030002320,CUST000531,PROD00854,STORE0100,4,4025.44,86.22,805.09,16820.63,2026-05-03,NETBANKING,DELTA,
ORD202605030002321,CUST003678,PROD00665,STORE0033,4,4189.82,160.46,837.96,17436.78,2026-05-03,CASH,DELTA,
ORD202605030002322,CUST004911,PROD00478,STORE0091,3,4554.1,165.16,683.12,14180.26,2026-05-03,CARD,DELTA,
ORD202605030002323,CUST000038,PROD00041,STORE0029,5,1095.22,127.44,273.81,5622.47,2026-05-03,NETBANKING,DELTA,
ORD202605030002324,CUST002122,PROD00503,STORE0061,1,4505.6,18.31,225.28,4712.57,2026-05-03,NETBANKING,DELTA,
ORD202605030002325,CUST002393,PROD00160,STORE0088,1,4702.66,111.73,235.13,4826.06,2026-05-03,CASH,DELTA,
ORD202605030002326,CUST003422,PROD00075,STORE0078,2,1241.22,55.33,124.12,2551.23,2026-05-03,CARD,DELTA,
ORD202605030002327,CUST001533,PROD00372,STORE0100,1,1257.69,76.41,62.88,1244.16,2026-05-03,NETBANKING,DELTA,
ORD202605030002328,CUST001354,PROD00499,STORE0054,1,2750.41,41.77,137.52,2846.16,2026-05-03,CASH,DELTA,
ORD202605030002329,CUST004206,PROD00323,STORE0080,3,3823.82,91.48,573.57,11953.55,2026-05-03,CARD,DELTA,
ORD202605030002330,CUST004621,PROD00250,STORE0008,2,1101.44,23.28,110.14,2289.74,2026-05-03,NETBANKING,DELTA,
ORD202605030002331,CUST003908,PROD00270,STORE0006,1,660.02,111.96,33.0,581.06,2026-05-03,CARD,DELTA,
ORD202605030002332,CUST002786,PROD00608,STORE0055,2,363.51,90.66,36.35,672.71,2026-05-03,CASH,DELTA,
ORD202605030002333,CUST004067,PROD00486,STORE0088,3,1081.85,128.73,162.28,3279.1,2026-05-03,NETBANKING,DELTA,
ORD202605030002334,CUST000595,PROD00384,STORE0050,3,4651.65,60.09,697.75,14592.61,2026-05-03,CARD,DELTA,
ORD202605030002335,CUST003122,PROD00869,STORE0050,5,4122.74,63.45,1030.68,21580.93,2026-05-03,CARD,DELTA,
ORD202605030002336,CUST001466,PROD00623,STORE0013,2,2129.41,104.46,212.94,4367.3,2026-05-03,CARD,DELTA,
ORD202605030002337,CUST002552,PROD00697,STORE0097,1,234.24,190.32,11.71,55.63,2026-05-03,CASH,DELTA,
ORD202605030002338,CUST002344,PROD00084,STORE0055,2,4701.59,1.02,470.16,9872.32,2026-05-03,CASH,DELTA,
ORD202605030002339,CUST004081,PROD00478,STORE0030,2,2008.28,4.35,200.83,4213.04,2026-05-03,NETBANKING,DELTA,
ORD202605030002340,CUST000545,PROD00040,STORE0042,3,771.64,165.37,115.75,2265.3,2026-05-03,CASH,DELTA,
ORD202605030002341,CUST003681,PROD00178,STORE0077,4,3387.52,193.82,677.5,14033.76,2026-05-03,UPI,DELTA,
ORD202605030002342,CUST002594,PROD00611,STORE0047,1,2475.9,127.97,123.8,2471.73,2026-05-03,UPI,DELTA,
ORD202605030002343,CUST000731,PROD00289,STORE0097,5,1644.72,40.84,411.18,8593.94,2026-05-03,CARD,DELTA,
ORD202605030002344,CUST003067,PROD00622,STORE0043,1,3658.05,110.85,182.9,3730.1,2026-05-03,NETBANKING,DELTA,
ORD202605030002345,CUST001583,PROD00931,STORE0069,3,2179.98,101.81,327.0,6765.13,2026-05-03,NETBANKING,DELTA,
ORD202605030002346,CUST001929,PROD00751,STORE0062,5,2229.72,159.06,557.43,11546.97,2026-05-03,UPI,DELTA,
ORD202605030002347,CUST000036,PROD00428,STORE0029,4,1563.49,15.22,312.7,6551.44,2026-05-03,CASH,DELTA,
ORD202605030002348,CUST004608,PROD00605,STORE0045,1,946.22,31.6,47.31,961.93,2026-05-03,CASH,DELTA,
ORD202605030002349,CUST002954,PROD00323,STORE0046,1,3951.9,194.64,197.6,3954.86,2026-05-03,UPI,DELTA,
ORD202605030002350,CUST002678,PROD00688,STORE0039,1,1163.75,183.94,58.19,1038.0,2026-05-03,CASH,DELTA,
ORD202605030002351,CUST001650,PROD00776,STORE0071,2,1687.74,46.85,168.77,3497.4,2026-05-03,CASH,DELTA,
ORD202605030002352,CUST004640,PROD00991,STORE0060,3,696.28,186.7,104.44,2006.58,2026-05-03,UPI,DELTA,
ORD202605030002353,CUST004404,PROD00500,STORE0004,2,1160.65,62.54,116.07,2374.83,2026-05-03,UPI,DELTA,
ORD202605030002354,CUST003356,PROD00852,STORE0036,3,4615.75,139.04,692.36,14400.57,2026-05-03,CARD,DELTA,
ORD202605030002355,CUST003700,PROD00186,STORE0074,1,896.69,20.54,44.83,920.98,2026-05-03,CASH,DELTA,
ORD202605030002356,CUST001931,PROD00335,STORE0065,4,226.22,170.5,45.24,779.62,2026-05-03,NETBANKING,DELTA,
ORD202605030002357,CUST002741,PROD00814,STORE0092,5,2429.17,132.45,607.29,12620.69,2026-05-03,CASH,DELTA,
ORD202605030002358,CUST004622,PROD00635,STORE0077,1,2954.92,166.04,147.75,2936.63,2026-05-03,UPI,DELTA,
ORD202605030002359,CUST004446,PROD00810,STORE0055,1,4726.27,108.2,236.31,4854.38,2026-05-03,UPI,DELTA,
ORD202605030002360,CUST004481,PROD00677,STORE0046,2,53.45,157.71,5.35,-45.46,2026-05-03,CARD,DELTA,
ORD202605030002361,CUST002177,PROD00959,STORE0087,1,2304.62,196.49,115.23,2223.36,2026-05-03,CARD,DELTA,
ORD202605030002362,CUST000440,PROD00797,STORE0017,4,512.75,53.61,102.55,2099.94,2026-05-03,CARD,DELTA,
ORD202605030002363,CUST002099,PROD00263,STORE0018,1,4786.04,178.4,239.3,4846.94,2026-05-03,NETBANKING,DELTA,
ORD202605030002364,CUST004700,PROD00230,STORE0008,1,3123.72,4.59,156.19,3275.32,2026-05-03,NETBANKING,DELTA,
ORD202605030002365,CUST004701,PROD00605,STORE0097,4,546.03,114.88,109.21,2178.45,2026-05-03,NETBANKING,DELTA,
ORD202605030002366,CUST004393,PROD00776,STORE0038,1,4468.4,127.46,223.42,4564.36,2026-05-03,NETBANKING,DELTA,
ORD202605030002367,CUST001573,PROD00410,STORE0052,3,1519.82,197.2,227.97,4590.23,2026-05-03,CASH,DELTA,
ORD202605030002368,CUST004215,PROD00922,STORE0043,1,1621.66,162.62,81.08,1540.12,2026-05-03,CASH,DELTA,
ORD202605030002369,CUST002402,PROD00439,STORE0085,5,1783.38,35.61,445.85,9327.14,2026-05-03,CARD,DELTA,
ORD202605030002370,CUST003030,PROD00997,STORE0096,1,952.69,168.18,47.63,832.14,2026-05-03,CASH,DELTA,
ORD202605030002371,CUST002386,PROD00857,STORE0021,5,3442.32,131.89,860.58,17940.29,2026-05-03,CASH,DELTA,
ORD202605030002372,CUST001107,PROD00892,STORE0075,3,2739.36,168.13,410.9,8460.85,2026-05-03,NETBANKING,DELTA,
ORD202605030002373,CUST001351,PROD00967,STORE0087,2,4212.46,199.08,421.25,8647.09,2026-05-03,CARD,DELTA,
ORD202605030002374,CUST004965,PROD00538,STORE0059,1,1971.13,86.08,98.56,1983.61,2026-05-03,NETBANKING,DELTA,
ORD202605030002375,CUST000336,PROD00600,STORE0094,5,2029.55,32.62,507.39,10622.52,2026-05-03,UPI,DELTA,
ORD202605030002376,CUST001527,PROD00888,STORE0044,2,3731.77,90.95,373.18,7745.77,2026-05-03,UPI,DELTA,
ORD202605030002377,CUST003538,PROD00291,STORE0047,3,4143.66,143.91,621.55,12908.62,2026-05-03,CARD,DELTA,
ORD202605030002378,CUST004350,PROD00639,STORE0015,3,659.37,91.46,98.91,1985.56,2026-05-03,CARD,DELTA,
ORD202605030002379,CUST000406,PROD00272,STORE0039,3,1095.1,77.38,164.26,3372.18,2026-05-03,CASH,DELTA,
ORD202605030002380,CUST002312,PROD00522,STORE0002,2,2793.4,176.45,279.34,5689.69,2026-05-03,UPI,DELTA,
ORD202605030002381,CUST001186,PROD00746,STORE0041,5,1668.64,171.02,417.16,8589.34,2026-05-03,UPI,DELTA,
ORD202605030002382,CUST002073,PROD00848,STORE0081,1,4407.26,173.0,220.36,4454.62,2026-05-03,NETBANKING,DELTA,
ORD202605030002383,CUST003994,PROD00906,STORE0068,5,179.31,83.67,44.83,857.71,2026-05-03,CARD,DELTA,
ORD202605030002384,CUST001388,PROD00100,STORE0086,5,3294.31,90.28,823.58,17204.85,2026-05-03,CARD,DELTA,
ORD202605030002385,CUST004419,PROD00987,STORE0023,1,2760.42,44.2,138.02,2854.24,2026-05-03,CARD,DELTA,
ORD202605030002386,CUST004337,PROD00223,STORE0040,3,4627.66,51.28,694.15,14525.85,2026-05-03,CARD,DELTA,
ORD202605030002387,CUST002896,PROD00794,STORE0091,5,2013.0,169.18,503.25,10399.07,2026-05-03,UPI,DELTA,
ORD202605030002388,CUST001570,PROD00131,STORE0005,5,3025.73,178.37,756.43,15706.71,2026-05-03,CASH,DELTA,
ORD202605030002389,CUST004371,PROD00391,STORE0047,2,4906.41,81.48,490.64,10221.98,2026-05-03,UPI,DELTA,
ORD202605030002390,CUST004595,PROD00123,STORE0064,2,4083.64,173.01,408.36,8402.63,2026-05-03,NETBANKING,DELTA,
ORD202605030002391,CUST000957,PROD00402,STORE0034,4,1359.14,1.87,271.83,5706.52,2026-05-03,UPI,DELTA,
ORD202605030002392,CUST000929,PROD00203,STORE0073,4,4025.95,63.52,805.19,16845.47,2026-05-03,NETBANKING,DELTA,
ORD202605030002393,CUST004018,PROD00833,STORE0094,5,1889.72,74.98,472.43,9846.05,2026-05-03,NETBANKING,DELTA,
ORD202605030002394,CUST003849,PROD00346,STORE0042,1,4803.85,180.43,240.19,4863.61,2026-05-03,UPI,DELTA,
ORD202605030002395,CUST003938,PROD00010,STORE0026,1,162.66,131.68,8.13,39.11,2026-05-03,CASH,DELTA,
ORD202605030002396,CUST003956,PROD00875,STORE0028,3,4154.93,198.87,623.24,12889.16,2026-05-03,UPI,DELTA,
ORD202605030002397,CUST000450,PROD00650,STORE0005,4,3437.19,34.54,687.44,14401.66,2026-05-03,NETBANKING,DELTA,
ORD202605030002398,CUST003706,PROD00439,STORE0041,5,4848.35,76.77,1212.09,25377.07,2026-05-03,UPI,DELTA,
ORD202605030002399,CUST001994,PROD00639,STORE0008,5,2637.32,49.91,659.33,13796.02,2026-05-03,CARD,DELTA,
ORD202605030002400,CUST004891,PROD00419,STORE0020,5,1013.48,97.67,253.37,5223.1,2026-05-03,UPI,DELTA,
ORD202605030002401,CUST002897,PROD00485,STORE0016,5,234.52,178.78,58.63,1052.45,2026-05-03,NETBANKING,DELTA,
ORD202605030002402,CUST002799,PROD00276,STORE0053,3,3913.07,32.9,586.96,12293.27,2026-05-03,NETBANKING,DELTA,
ORD202605030002403,CUST001847,PROD00488,STORE0068,3,2730.69,188.84,409.6,8412.83,2026-05-03,NETBANKING,DELTA,
ORD202605030002404,CUST000676,PROD00718,STORE0007,1,4493.44,73.89,224.67,4644.22,2026-05-03,CASH,DELTA,
ORD202605030002405,CUST000554,PROD00610,STORE0072,4,876.28,75.52,175.26,3604.86,2026-05-03,UPI,DELTA,
ORD202605030002406,CUST001628,PROD00782,STORE0031,2,3094.82,77.68,309.48,6421.44,2026-05-03,CARD,DELTA,
ORD202605030002407,CUST002937,PROD00197,STORE0002,1,1066.14,95.25,53.31,1024.2,2026-05-03,CARD,DELTA,
ORD202605030002408,CUST000784,PROD00070,STORE0080,3,3098.53,50.01,464.78,9710.36,2026-05-03,CARD,DELTA,
ORD202605030002409,CUST001538,PROD00456,STORE0073,4,1619.28,3.72,323.86,6797.26,2026-05-03,UPI,DELTA,
ORD202605030002410,CUST003365,PROD00934,STORE0088,2,3180.38,23.94,318.04,6654.86,2026-05-03,CARD,DELTA,
ORD202605030002411,CUST000647,PROD00650,STORE0026,2,4009.12,182.81,400.91,8236.34,2026-05-03,NETBANKING,DELTA,
ORD202605030002412,CUST002116,PROD00512,STORE0070,2,4785.89,90.79,478.59,9959.58,2026-05-03,NETBANKING,DELTA,
ORD202605030002413,CUST003715,PROD00630,STORE0069,2,4802.91,108.68,480.29,9977.43,2026-05-03,NETBANKING,DELTA,
ORD202605030002414,CUST001563,PROD00815,STORE0060,5,2144.47,17.35,536.12,11241.12,2026-05-03,UPI,DELTA,
ORD202605030002415,CUST001386,PROD00834,STORE0043,3,2141.39,48.48,321.21,6696.9,2026-05-03,UPI,DELTA,
ORD202605030002416,CUST004774,PROD00064,STORE0099,5,3062.3,147.46,765.58,15929.62,2026-05-03,NETBANKING,DELTA,
ORD202605030002417,CUST004899,PROD00951,STORE0014,1,2619.89,109.93,130.99,2640.95,2026-05-03,NETBANKING,DELTA,
ORD202605030002418,CUST004767,PROD00734,STORE0094,2,1681.82,15.33,168.18,3516.49,2026-05-03,CASH,DELTA,
ORD202605030002419,CUST004174,PROD00750,STORE0075,3,4071.0,122.78,610.65,12700.87,2026-05-03,UPI,DELTA,
ORD202605030002420,CUST001828,PROD00948,STORE0077,5,120.01,100.55,30.0,529.5,2026-05-03,NETBANKING,DELTA,
ORD202605030002421,CUST002764,PROD00907,STORE0010,1,1634.21,98.14,81.71,1617.78,2026-05-03,CARD,DELTA,
ORD202605030002422,CUST003517,PROD00039,STORE0006,2,2873.16,97.23,287.32,5936.41,2026-05-03,CASH,DELTA,
ORD202605030002423,CUST003625,PROD00617,STORE0002,2,2834.19,193.84,283.42,5757.96,2026-05-03,UPI,DELTA,
ORD202605030002424,CUST003628,PROD00174,STORE0037,5,2610.79,110.04,652.7,13596.61,2026-05-03,CARD,DELTA,
ORD202605030002425,CUST002662,PROD00539,STORE0001,2,4260.42,92.38,426.04,8854.5,2026-05-03,UPI,DELTA,
ORD202605030002426,CUST003891,PROD00694,STORE0040,3,4675.92,71.82,701.39,14657.33,2026-05-03,NETBANKING,DELTA,
ORD202605030002427,CUST001589,PROD00554,STORE0026,2,558.21,6.31,55.82,1165.93,2026-05-03,UPI,DELTA,
ORD202605030002428,CUST000956,PROD00677,STORE0025,5,3595.73,187.92,898.93,18689.66,2026-05-03,UPI,DELTA,
ORD202605030002429,CUST004310,PROD00552,STORE0012,3,584.05,172.86,87.61,1666.9,2026-05-03,CARD,DELTA,
ORD202605030002430,CUST001154,PROD00107,STORE0016,3,3237.35,94.18,485.6,10103.47,2026-05-03,CARD,DELTA,
ORD202605030002431,CUST002520,PROD00451,STORE0079,5,3858.27,49.01,964.57,20206.91,2026-05-03,CASH,DELTA,
ORD202605030002432,CUST001402,PROD00697,STORE0083,4,3018.91,109.42,603.78,12570.0,2026-05-03,UPI,DELTA,
ORD202605030002433,CUST004171,PROD00821,STORE0035,4,1606.4,27.4,321.28,6719.48,2026-05-03,NETBANKING,DELTA,
ORD202605030002434,CUST000258,PROD00544,STORE0003,2,1042.97,187.86,104.3,2002.38,2026-05-03,CARD,DELTA,
ORD202605030002435,CUST001508,PROD00405,STORE0058,1,735.51,94.93,36.78,677.36,2026-05-03,UPI,DELTA,
ORD202605030002436,CUST004026,PROD00567,STORE0080,4,4214.51,169.06,842.9,17531.88,2026-05-03,UPI,DELTA,
ORD202605030002437,CUST004408,PROD00153,STORE0087,4,4658.74,12.32,931.75,19554.39,2026-05-03,CASH,DELTA,
ORD202605030002438,CUST002354,PROD00396,STORE0045,5,3189.57,123.74,797.39,16621.5,2026-05-03,NETBANKING,DELTA,
ORD202605030002439,CUST001746,PROD00729,STORE0036,5,2425.08,192.35,606.27,12539.32,2026-05-03,UPI,DELTA,
ORD202605030002440,CUST001363,PROD00514,STORE0024,5,926.92,99.43,231.73,4766.9,2026-05-03,NETBANKING,DELTA,
ORD202605030002441,CUST003409,PROD00955,STORE0026,2,1150.94,62.16,115.09,2354.81,2026-05-03,UPI,DELTA,
ORD202605030002442,CUST001368,PROD00758,STORE0026,5,2488.5,141.14,622.12,12923.48,2026-05-03,CARD,DELTA,
ORD202605030002443,CUST003465,PROD00696,STORE0069,2,3564.68,155.07,356.47,7330.76,2026-05-03,CASH,DELTA,
ORD202605030002444,CUST002100,PROD00006,STORE0012,2,4288.98,128.51,428.9,8878.35,2026-05-03,CARD,DELTA,
ORD202605030002445,CUST000860,PROD00067,STORE0024,2,204.52,116.25,20.45,313.24,2026-05-03,CARD,DELTA,
ORD202605030002446,CUST000380,PROD00553,STORE0062,5,4514.74,63.44,1128.68,23638.94,2026-05-03,UPI,DELTA,
ORD202605030002447,CUST003777,PROD00952,STORE0071,1,2302.5,173.9,115.12,2243.72,2026-05-03,CARD,DELTA,
ORD202605030002448,CUST000736,PROD00996,STORE0048,2,605.79,163.13,60.58,1109.03,2026-05-03,UPI,DELTA,
ORD202605030002449,CUST000254,PROD00233,STORE0020,3,1755.03,0.84,263.25,5527.5,2026-05-03,UPI,DELTA,
ORD202605030002450,CUST004875,PROD00817,STORE0036,3,2468.03,173.24,370.2,7601.05,2026-05-03,CASH,DELTA,
ORD202605030002451,CUST002446,PROD00366,STORE0084,5,957.74,65.74,239.44,4962.4,2026-05-03,UPI,DELTA,
ORD202605030002452,CUST002299,PROD00788,STORE0090,1,4395.53,96.29,219.78,4519.02,2026-05-03,CARD,DELTA,
ORD202605030002453,CUST002877,PROD00157,STORE0044,1,1961.87,37.79,98.09,2022.17,2026-05-03,CARD,DELTA,
ORD202605030002454,CUST003255,PROD00412,STORE0050,5,2578.22,146.39,644.55,13389.26,2026-05-03,NETBANKING,DELTA,
ORD202605030002455,CUST000991,PROD00363,STORE0026,4,4094.68,68.29,818.94,17129.37,2026-05-03,CASH,DELTA,
ORD202605030002456,CUST001474,PROD00843,STORE0063,2,3810.83,3.37,381.08,7999.37,2026-05-03,UPI,DELTA,
ORD202605030002457,CUST004719,PROD00759,STORE0033,4,3483.14,187.97,696.63,14441.22,2026-05-03,CARD,DELTA,
ORD202605030002458,CUST001885,PROD00010,STORE0098,2,763.86,28.01,76.39,1576.1,2026-05-03,CARD,DELTA,
ORD202605030002459,CUST001748,PROD00003,STORE0019,2,340.37,110.2,34.04,604.58,2026-05-03,UPI,DELTA,
ORD202605030002460,CUST003189,PROD00043,STORE0027,5,4162.86,32.75,1040.71,21822.26,2026-05-03,CARD,DELTA,
ORD202605030002461,CUST004316,PROD00406,STORE0042,5,695.77,136.48,173.94,3516.31,2026-05-03,NETBANKING,DELTA,
ORD202605030002462,CUST001566,PROD00062,STORE0073,5,1411.02,150.11,352.76,7257.75,2026-05-03,UPI,DELTA,
ORD202605030002463,CUST004966,PROD00976,STORE0065,3,4212.05,85.29,631.81,13182.67,2026-05-03,NETBANKING,DELTA,
ORD202605030002464,CUST000104,PROD00740,STORE0074,5,2129.35,149.8,532.34,11029.29,2026-05-03,CARD,DELTA,
ORD202605030002465,CUST001309,PROD00747,STORE0009,2,2201.23,91.58,220.12,4531.0,2026-05-03,CASH,DELTA,
ORD202605030002466,CUST001154,PROD00419,STORE0099,3,1772.73,51.41,265.91,5532.69,2026-05-03,UPI,DELTA,
ORD202605030002467,CUST003054,PROD00852,STORE0007,2,2101.64,117.42,210.16,4296.02,2026-05-03,CASH,DELTA,
ORD202605030002468,CUST004493,PROD00635,STORE0002,3,1384.51,59.79,207.68,4301.42,2026-05-03,UPI,DELTA,
ORD202605030002469,CUST001207,PROD00892,STORE0077,2,2689.8,131.77,268.98,5516.81,2026-05-03,UPI,DELTA,
ORD202605030002470,CUST003096,PROD00675,STORE0044,1,1474.65,198.09,73.73,1350.29,2026-05-03,NETBANKING,DELTA,
ORD202605030002471,CUST002865,PROD00884,STORE0046,2,3658.38,33.33,365.84,7649.27,2026-05-03,NETBANKING,DELTA,
ORD202605030002472,CUST001029,PROD00102,STORE0069,2,1399.54,82.17,139.95,2856.86,2026-05-03,CASH,DELTA,
ORD202605030002473,CUST000416,PROD00019,STORE0088,4,2135.5,36.95,427.1,8932.15,2026-05-03,UPI,DELTA,
ORD202605030002474,CUST004575,PROD00450,STORE0050,3,2940.61,115.35,441.09,9147.57,2026-05-03,NETBANKING,DELTA,
ORD202605030002475,CUST000977,PROD00156,STORE0018,1,2947.55,61.64,147.38,3033.29,2026-05-03,CASH,DELTA,
ORD202605030002476,CUST003303,PROD00064,STORE0027,3,4053.13,13.6,607.97,12753.76,2026-05-03,UPI,DELTA,
ORD202605030002477,CUST003596,PROD00650,STORE0016,4,2792.98,149.16,558.6,11581.36,2026-05-03,CARD,DELTA,
ORD202605030002478,CUST004549,PROD00223,STORE0099,2,4246.52,96.71,424.65,8820.98,2026-05-03,NETBANKING,DELTA,
ORD202605030002479,CUST002199,PROD00889,STORE0092,2,2879.52,50.44,287.95,5996.55,2026-05-03,CARD,DELTA,
ORD202605030002480,CUST000272,PROD00732,STORE0068,1,1885.68,84.07,94.28,1895.89,2026-05-03,CARD,DELTA,
ORD202605030002481,CUST001237,PROD00037,STORE0048,5,4138.61,136.87,1034.65,21590.83,2026-05-03,CASH,DELTA,
ORD202605030002482,CUST002579,PROD00733,STORE0011,4,837.94,72.17,167.59,3447.18,2026-05-03,CASH,DELTA,
ORD202605030002483,CUST001354,PROD00088,STORE0076,2,1396.63,77.48,139.66,2855.44,2026-05-03,CARD,DELTA,
ORD202605030002484,CUST003648,PROD00824,STORE0052,5,116.8,33.61,29.2,579.59,2026-05-03,CARD,DELTA,
ORD202605030002485,CUST000616,PROD00886,STORE0004,1,2084.45,79.17,104.22,2109.5,2026-05-03,UPI,DELTA,
ORD202605030002486,CUST000074,PROD00944,STORE0062,5,4768.21,48.26,1192.05,24984.84,2026-05-03,CASH,DELTA,
ORD202605030002487,CUST002906,PROD00650,STORE0053,1,1387.66,106.72,69.38,1350.32,2026-05-03,UPI,DELTA,
ORD202605030002488,CUST001156,PROD00455,STORE0063,5,2948.83,69.45,737.21,15411.91,2026-05-03,UPI,DELTA,
ORD202605030002489,CUST000411,PROD00581,STORE0080,3,4031.28,58.61,604.69,12639.92,2026-05-03,CASH,DELTA,
ORD202605030002490,CUST003682,PROD00783,STORE0013,2,1745.89,98.89,174.59,3567.48,2026-05-03,CASH,DELTA,
ORD202605030002491,CUST001409,PROD00715,STORE0035,4,2592.57,83.98,518.51,10804.81,2026-05-03,CASH,DELTA,
ORD202605030002492,CUST003295,PROD00903,STORE0083,1,3038.21,133.09,151.91,3057.03,2026-05-03,UPI,DELTA,
ORD202605030002493,CUST000641,PROD00614,STORE0066,1,1678.44,66.78,83.92,1695.58,2026-05-03,UPI,DELTA,
ORD202605030002494,CUST003480,PROD00196,STORE0047,5,3261.23,168.59,815.31,16952.87,2026-05-03,UPI,DELTA,
ORD202605030002495,CUST000931,PROD00780,STORE0035,3,4318.66,185.36,647.8,13418.42,2026-05-03,CASH,DELTA,
ORD202605030002496,CUST001522,PROD00825,STORE0057,2,2269.28,50.21,226.93,4715.28,2026-05-03,UPI,DELTA,
ORD202605030002497,CUST003836,PROD00744,STORE0094,5,1753.67,69.81,438.42,9136.96,2026-05-03,UPI,DELTA,
ORD202605030002498,CUST001102,PROD00065,STORE0016,3,4117.62,9.46,617.64,12961.04,2026-05-03,UPI,DELTA,
ORD202605030002499,CUST000674,PROD00282,STORE0040,3,4618.49,65.24,692.77,14483.0,2026-05-03,NETBANKING,DELTA,
ORD202605030002500,CUST001308,PROD00072,STORE0088,3,3688.08,4.73,553.21,11612.72,2026-05-03,NETBANKING,DELTA,
ORD202605030002501,CUST002597,PROD00630,STORE0035,3,1877.63,73.74,281.64,5840.79,2026-05-03,UPI,DELTA,
ORD202605030002502,CUST004248,PROD00226,STORE0087,1,4166.27,152.58,208.31,4222.0,2026-05-03,CASH,DELTA,
ORD202605030002503,CUST003210,PROD00065,STORE0029,1,619.2,102.74,30.96,547.42,2026-05-03,NETBANKING,DELTA,
ORD202605030002504,CUST004673,PROD00393,STORE0056,5,2889.75,141.35,722.44,15029.84,2026-05-03,UPI,DELTA,
ORD202605030002505,CUST001497,PROD00200,STORE0042,2,3253.32,137.13,325.33,6694.84,2026-05-03,UPI,DELTA,
ORD202605030002506,CUST002242,PROD00802,STORE0005,5,3433.23,151.77,858.31,17872.69,2026-05-03,UPI,DELTA,
ORD202605030002507,CUST002081,PROD00661,STORE0026,1,1997.55,70.97,99.88,2026.46,2026-05-03,NETBANKING,DELTA,
ORD202605030002508,CUST004291,PROD00595,STORE0019,2,1671.9,154.42,167.19,3356.57,2026-05-03,NETBANKING,DELTA,
ORD202605030002509,CUST000215,PROD00429,STORE0074,3,383.09,125.3,57.46,1081.43,2026-05-03,CASH,DELTA,
ORD202605030002510,CUST001978,PROD00318,STORE0080,2,4296.66,37.97,429.67,8985.02,2026-05-03,CARD,DELTA,
ORD202605030002511,CUST003273,PROD00265,STORE0097,5,482.36,2.67,120.59,2529.72,2026-05-03,UPI,DELTA,
ORD202605030002512,CUST000455,PROD00257,STORE0043,4,401.91,39.04,80.38,1648.98,2026-05-03,NETBANKING,DELTA,
ORD202605030002513,CUST000926,PROD00956,STORE0077,1,3957.73,101.47,197.89,4054.15,2026-05-03,CARD,DELTA,
ORD202605030002514,CUST004745,PROD00079,STORE0022,4,2555.33,90.22,511.07,10642.17,2026-05-03,UPI,DELTA,
ORD202605030002515,CUST000488,PROD00352,STORE0060,4,2268.32,56.13,453.66,9470.81,2026-05-03,CARD,DELTA,
ORD202605030002516,CUST004413,PROD00589,STORE0099,2,2983.43,72.43,298.34,6192.77,2026-05-03,UPI,DELTA,
