sale_date,order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,payment_method,load_type
2026-05-04,ORD202605040002151,CUST000143,PROD00884,STORE0029,2,578.12,30.28,57.81,1183.77,NETBANKING,DELTA
2026-05-04,ORD202605040002152,CUST000698,PROD00001,STORE0021,4,947.28,173.19,189.46,3805.39,CASH,DELTA
2026-05-04,ORD202605040002153,CUST003010,PROD00494,STORE0044,3,174.47,192.46,26.17,357.12,CARD,DELTA
2026-05-04,ORD202605040002154,CUST002965,PROD00735,STORE0087,1,1296.86,119.41,64.84,1242.29,CARD,DELTA
2026-05-04,ORD202605040002155,CUST003684,PROD00322,STORE0048,4,2264.94,152.0,452.99,9360.75,CARD,DELTA
2026-05-04,ORD202605040002156,CUST001039,PROD00679,STORE0024,5,1348.65,189.82,337.16,6890.59,CARD,DELTA
2026-05-04,ORD202605040002157,CUST003480,PROD00290,STORE0034,1,1390.49,10.62,69.52,1449.39,NETBANKING,DELTA
2026-05-04,ORD202605040002158,CUST004829,PROD00011,STORE0022,5,788.91,49.7,197.23,4092.08,NETBANKING,DELTA
2026-05-04,ORD202605040002159,CUST001326,PROD00468,STORE0017,2,1759.81,186.58,175.98,3509.02,CARD,DELTA
2026-05-04,ORD202605040002160,CUST004789,PROD00532,STORE0017,3,2585.94,34.87,387.89,8110.84,CARD,DELTA
2026-05-04,ORD202605040002161,CUST003199,PROD00023,STORE0067,3,1883.53,25.31,282.53,5907.81,CASH,DELTA
2026-05-04,ORD202605040002162,CUST001540,PROD00418,STORE0008,5,3403.31,67.63,850.83,17799.75,CARD,DELTA
2026-05-04,ORD202605040002163,CUST001174,PROD00476,STORE0004,3,4375.87,187.74,656.38,13596.25,CARD,DELTA
2026-05-04,ORD202605040002164,CUST004765,PROD00363,STORE0064,3,2355.71,188.85,353.36,7231.64,CASH,DELTA
2026-05-04,ORD202605040002165,CUST004746,PROD00053,STORE0088,5,3628.28,138.87,907.07,18909.6,UPI,DELTA
2026-05-04,ORD202605040002166,CUST003572,PROD00296,STORE0024,4,1944.85,65.46,388.97,8102.91,UPI,DELTA
2026-05-04,ORD202605040002167,CUST001368,PROD00382,STORE0090,1,3227.73,74.73,161.39,3314.39,NETBANKING,DELTA
2026-05-04,ORD202605040002168,CUST001926,PROD00191,STORE0017,4,2340.25,110.18,468.05,9718.87,CASH,DELTA
2026-05-04,ORD202605040002169,CUST001714,PROD00120,STORE0084,3,1256.9,111.7,188.54,3847.54,UPI,DELTA
2026-05-04,ORD202605040002170,CUST003553,PROD00488,STORE0024,2,4637.01,43.87,463.7,9693.85,NETBANKING,DELTA
2026-05-04,ORD202605040002171,CUST000143,PROD00520,STORE0012,1,62.31,56.42,3.12,9.01,UPI,DELTA
2026-05-04,ORD202605040002172,CUST001132,PROD00153,STORE0018,5,3771.33,38.49,942.83,19760.99,CARD,DELTA
2026-05-04,ORD202605040002173,CUST001200,PROD00519,STORE0002,5,2685.12,55.63,671.28,14041.25,CASH,DELTA
2026-05-04,ORD202605040002174,CUST001611,PROD00647,STORE0076,3,1856.9,131.73,278.54,5717.51,CASH,DELTA
2026-05-04,ORD202605040002175,CUST003012,PROD00428,STORE0073,3,802.82,58.08,120.42,2470.8,NETBANKING,DELTA
2026-05-04,ORD202605040002176,CUST000939,PROD00388,STORE0060,1,1735.52,42.35,86.78,1779.95,UPI,DELTA
2026-05-04,ORD202605040002177,CUST000557,PROD00545,STORE0054,5,1368.7,78.61,342.18,7107.07,UPI,DELTA
2026-05-04,ORD202605040002178,CUST002779,PROD00172,STORE0026,5,1894.72,68.07,473.68,9879.21,CARD,DELTA
2026-05-04,ORD202605040002179,CUST000508,PROD00796,STORE0009,5,3169.35,153.64,792.34,16485.45,NETBANKING,DELTA
2026-05-04,ORD202605040002180,CUST000673,PROD00497,STORE0073,4,924.83,146.58,184.97,3737.71,CASH,DELTA
2026-05-04,ORD202605040002181,CUST001921,PROD00383,STORE0004,1,2362.72,149.76,118.14,2331.1,UPI,DELTA
2026-05-04,ORD202605040002182,CUST002042,PROD00068,STORE0053,2,3814.14,105.64,381.41,7904.05,UPI,DELTA
2026-05-04,ORD202605040002183,CUST001838,PROD00453,STORE0011,3,1990.77,128.97,298.62,6141.96,NETBANKING,DELTA
2026-05-04,ORD202605040002184,CUST001024,PROD00724,STORE0026,5,2535.16,192.89,633.79,13116.7,CARD,DELTA
2026-05-04,ORD202605040002185,CUST001711,PROD00439,STORE0093,5,3402.77,171.9,850.69,17692.64,NETBANKING,DELTA
2026-05-04,ORD202605040002186,CUST001448,PROD00570,STORE0082,3,3145.62,175.21,471.84,9733.49,UPI,DELTA
2026-05-04,ORD202605040002187,CUST000476,PROD00772,STORE0067,3,4163.87,49.98,624.58,13066.21,CARD,DELTA
2026-05-04,ORD202605040002188,CUST001407,PROD00105,STORE0093,4,931.05,158.02,186.21,3752.39,UPI,DELTA
2026-05-04,ORD202605040002189,CUST001369,PROD00363,STORE0078,3,1221.58,132.34,183.24,3715.64,NETBANKING,DELTA
2026-05-04,ORD202605040002190,CUST003051,PROD00125,STORE0060,5,3504.19,19.49,876.05,18377.51,UPI,DELTA
2026-05-04,ORD202605040002191,CUST002782,PROD00775,STORE0021,3,4046.71,180.0,607.01,12567.14,NETBANKING,DELTA
2026-05-04,ORD202605040002192,CUST001726,PROD00168,STORE0032,1,4143.05,115.51,207.15,4234.69,CASH,DELTA
2026-05-04,ORD202605040002193,CUST004612,PROD00620,STORE0094,4,3562.03,40.61,712.41,14919.92,CARD,DELTA
2026-05-04,ORD202605040002194,CUST002792,PROD00320,STORE0044,2,248.07,114.45,24.81,406.5,CASH,DELTA
2026-05-04,ORD202605040002195,CUST004138,PROD00253,STORE0034,4,2633.34,179.58,526.67,10880.45,NETBANKING,DELTA
2026-05-04,ORD202605040002196,CUST003712,PROD00756,STORE0019,3,1925.8,78.74,288.87,5987.53,CASH,DELTA
2026-05-04,ORD202605040002197,CUST002386,PROD00872,STORE0007,2,1047.88,147.15,104.79,2053.4,UPI,DELTA
2026-05-04,ORD202605040002198,CUST002844,PROD00263,STORE0001,5,2502.73,126.69,625.68,13012.64,CARD,DELTA
2026-05-04,ORD202605040002199,CUST000558,PROD00493,STORE0028,4,1158.08,158.08,231.62,4705.86,CASH,DELTA
2026-05-04,ORD202605040002200,CUST001643,PROD00645,STORE0006,4,4141.77,92.63,828.35,17302.8,CARD,DELTA
2026-05-04,ORD202605040002201,CUST001589,PROD00326,STORE0031,1,1583.09,121.41,79.15,1540.83,CASH,DELTA
2026-05-04,ORD202605040002202,CUST004033,PROD00361,STORE0064,4,1038.33,15.24,207.67,4345.75,NETBANKING,DELTA
2026-05-04,ORD202605040002203,CUST003554,PROD00555,STORE0087,3,415.55,28.63,62.33,1280.35,CARD,DELTA
2026-05-04,ORD202605040002204,CUST003353,PROD00054,STORE0094,1,1771.52,76.75,88.58,1783.35,UPI,DELTA
2026-05-04,ORD202605040002205,CUST001121,PROD00066,STORE0097,1,1752.99,62.9,87.65,1777.74,CARD,DELTA
2026-05-04,ORD202605040002206,CUST000399,PROD00291,STORE0007,3,1166.77,16.4,175.02,3658.93,NETBANKING,DELTA
2026-05-04,ORD202605040002207,CUST000316,PROD00103,STORE0044,1,3297.3,156.05,164.87,3306.12,NETBANKING,DELTA
2026-05-04,ORD202605040002208,CUST004661,PROD00603,STORE0052,4,2598.65,163.31,519.73,10751.02,NETBANKING,DELTA
2026-05-04,ORD202605040002209,CUST004532,PROD00547,STORE0003,4,143.81,137.34,28.76,466.66,CASH,DELTA
2026-05-04,ORD202605040002210,CUST003271,PROD00322,STORE0054,4,4699.4,108.13,939.88,19629.35,CASH,DELTA
2026-05-04,ORD202605040002211,CUST001111,PROD00748,STORE0003,4,2355.24,5.86,471.05,9886.15,NETBANKING,DELTA
2026-05-04,ORD202605040002212,CUST000814,PROD00615,STORE0087,5,4614.17,180.75,1153.54,24043.64,NETBANKING,DELTA
2026-05-04,ORD202605040002213,CUST004258,PROD00087,STORE0041,1,1272.0,135.24,63.6,1200.36,CARD,DELTA
2026-05-04,ORD202605040002214,CUST001728,PROD00215,STORE0042,5,2389.76,52.37,597.44,12493.87,NETBANKING,DELTA
2026-05-04,ORD202605040002215,CUST001933,PROD00359,STORE0090,4,4447.72,198.63,889.54,18481.79,NETBANKING,DELTA
2026-05-04,ORD202605040002216,CUST001627,PROD00905,STORE0081,1,2201.54,12.77,110.08,2298.85,UPI,DELTA
2026-05-04,ORD202605040002217,CUST002093,PROD00316,STORE0053,2,4113.08,93.97,411.31,8543.5,NETBANKING,DELTA
2026-05-04,ORD202605040002218,CUST001918,PROD00346,STORE0007,2,2574.89,94.16,257.49,5313.11,CASH,DELTA
2026-05-04,ORD202605040002219,CUST004885,PROD00551,STORE0010,1,4090.28,155.59,204.51,4139.2,CARD,DELTA
2026-05-04,ORD202605040002220,CUST003639,PROD00199,STORE0093,1,338.86,143.79,16.94,212.01,CASH,DELTA
2026-05-04,ORD202605040002221,CUST004965,PROD00511,STORE0034,2,1005.14,153.85,100.51,1956.94,NETBANKING,DELTA
2026-05-04,ORD202605040002222,CUST004767,PROD00372,STORE0046,2,4611.52,180.36,461.15,9503.83,NETBANKING,DELTA
2026-05-04,ORD202605040002223,CUST004340,PROD00118,STORE0017,1,2807.41,176.13,140.37,2771.65,CARD,DELTA
2026-05-04,ORD202605040002224,CUST003560,PROD00010,STORE0006,5,2109.91,64.25,527.48,11012.78,UPI,DELTA
2026-05-04,ORD202605040002225,CUST004241,PROD00730,STORE0005,1,2709.85,96.27,135.49,2749.07,NETBANKING,DELTA
2026-05-04,ORD202605040002226,CUST001633,PROD00893,STORE0044,5,3353.59,38.83,838.4,17567.52,CARD,DELTA
2026-05-04,ORD202605040002227,CUST000010,PROD00645,STORE0026,2,1005.57,91.14,100.56,2020.56,CARD,DELTA
2026-05-04,ORD202605040002228,CUST003786,PROD00812,STORE0093,2,202.73,186.0,20.27,239.73,CASH,DELTA
2026-05-04,ORD202605040002229,CUST000344,PROD00505,STORE0011,1,442.68,81.29,22.13,383.52,NETBANKING,DELTA
2026-05-04,ORD202605040002230,CUST004785,PROD00094,STORE0016,2,2101.43,166.37,210.14,4246.63,UPI,DELTA
2026-05-04,ORD202605040002231,CUST002911,PROD00167,STORE0064,4,1134.67,31.08,226.93,4734.53,CARD,DELTA
2026-05-04,ORD202605040002232,CUST001295,PROD00780,STORE0011,4,1788.9,15.31,357.78,7498.07,UPI,DELTA
2026-05-04,ORD202605040002233,CUST003472,PROD00161,STORE0082,4,1082.64,137.07,216.53,4410.02,NETBANKING,DELTA
2026-05-04,ORD202605040002234,CUST002546,PROD00563,STORE0085,4,436.33,91.88,87.27,1740.71,NETBANKING,DELTA
2026-05-04,ORD202605040002235,CUST002981,PROD00915,STORE0008,5,4288.95,18.41,1072.24,22498.58,CARD,DELTA
2026-05-04,ORD202605040002236,CUST003918,PROD00265,STORE0005,1,4217.76,108.26,210.89,4320.39,UPI,DELTA
2026-05-04,ORD202605040002237,CUST000261,PROD00261,STORE0039,2,2981.03,64.13,298.1,6196.03,CASH,DELTA
2026-05-04,ORD202605040002238,CUST000972,PROD00907,STORE0079,4,4617.68,138.28,923.54,19255.98,CARD,DELTA
2026-05-04,ORD202605040002239,CUST000727,PROD00864,STORE0042,4,3614.28,169.88,722.86,15010.1,CASH,DELTA
2026-05-04,ORD202605040002240,CUST002272,PROD00099,STORE0057,5,4641.93,148.66,1160.48,24221.47,CARD,DELTA
2026-05-04,ORD202605040002241,CUST001853,PROD00646,STORE0026,4,4205.01,113.61,841.0,17547.43,CARD,DELTA
2026-05-04,ORD202605040002242,CUST003361,PROD00764,STORE0051,2,293.64,152.77,29.36,463.87,CASH,DELTA
2026-05-04,ORD202605040002243,CUST004340,PROD00925,STORE0061,4,2402.85,123.39,480.57,9968.58,UPI,DELTA
2026-05-04,ORD202605040002244,CUST001777,PROD00580,STORE0034,3,2223.04,140.28,333.46,6862.3,UPI,DELTA
2026-05-04,ORD202605040002245,CUST004307,PROD00712,STORE0022,2,2122.37,176.39,212.24,4280.59,CASH,DELTA
2026-05-04,ORD202605040002246,CUST003526,PROD00323,STORE0046,1,1742.78,172.41,87.14,1657.51,NETBANKING,DELTA
2026-05-04,ORD202605040002247,CUST001879,PROD00039,STORE0021,4,4443.23,2.09,888.65,18659.48,CARD,DELTA
2026-05-04,ORD202605040002248,CUST001393,PROD00268,STORE0089,3,3690.28,23.82,553.54,11600.56,UPI,DELTA
2026-05-04,ORD202605040002249,CUST003535,PROD00861,STORE0036,4,2141.47,180.82,428.29,8813.35,UPI,DELTA
2026-05-04,ORD202605040002250,CUST001118,PROD00749,STORE0043,3,4775.72,37.25,716.36,15006.27,UPI,DELTA
2026-05-04,ORD202605040002251,CUST000581,PROD00057,STORE0038,1,2791.0,12.46,139.55,2918.09,UPI,DELTA
2026-05-04,ORD202605040002252,CUST004737,PROD00563,STORE0022,3,4124.59,84.77,618.69,12907.69,NETBANKING,DELTA
2026-05-04,ORD202605040002253,CUST002544,PROD00978,STORE0088,3,2718.36,82.0,407.75,8480.83,CARD,DELTA
2026-05-04,ORD202605040002254,CUST004898,PROD00453,STORE0093,5,316.29,47.85,79.07,1612.67,CARD,DELTA
2026-05-04,ORD202605040002255,CUST001326,PROD00723,STORE0045,2,392.92,84.95,39.29,740.18,NETBANKING,DELTA
2026-05-04,ORD202605040002256,CUST004116,PROD00443,STORE0004,3,4251.08,137.08,637.66,13253.82,CARD,DELTA
2026-05-04,ORD202605040002257,CUST001448,PROD00082,STORE0031,3,2378.03,12.36,356.7,7478.43,CASH,DELTA
2026-05-04,ORD202605040002258,CUST000590,PROD00101,STORE0014,4,3878.76,75.22,775.75,16215.57,CASH,DELTA
2026-05-04,ORD202605040002259,CUST004866,PROD00028,STORE0056,4,2220.91,2.0,444.18,9325.82,NETBANKING,DELTA
2026-05-04,ORD202605040002260,CUST001026,PROD00187,STORE0066,5,1811.33,44.75,452.83,9464.73,UPI,DELTA
2026-05-04,ORD202605040002261,CUST004603,PROD00402,STORE0006,2,4395.13,149.95,439.51,9079.82,CARD,DELTA
2026-05-04,ORD202605040002262,CUST001230,PROD00772,STORE0061,3,110.44,35.9,16.57,311.99,NETBANKING,DELTA
2026-05-04,ORD202605040002263,CUST000355,PROD00773,STORE0051,5,404.38,145.1,101.1,1977.9,CASH,DELTA
2026-05-04,ORD202605040002264,CUST003839,PROD00980,STORE0015,3,382.79,64.93,57.42,1140.86,CASH,DELTA
2026-05-04,ORD202605040002265,CUST004938,PROD00311,STORE0057,1,1629.7,120.63,81.49,1590.56,UPI,DELTA
2026-05-04,ORD202605040002266,CUST000528,PROD00825,STORE0091,2,1136.05,88.94,113.61,2296.77,UPI,DELTA
2026-05-04,ORD202605040002267,CUST001984,PROD00914,STORE0021,1,959.32,41.43,47.97,965.86,UPI,DELTA
2026-05-04,ORD202605040002268,CUST001133,PROD00142,STORE0084,1,2613.48,48.45,130.67,2695.7,UPI,DELTA
2026-05-04,ORD202605040002269,CUST004879,PROD00252,STORE0074,5,4635.19,50.02,1158.8,24284.73,CASH,DELTA
2026-05-04,ORD202605040002270,CUST002413,PROD00262,STORE0008,1,102.59,15.22,5.13,92.5,CARD,DELTA
2026-05-04,ORD202605040002271,CUST001247,PROD00224,STORE0011,4,3402.09,32.7,680.42,14256.08,NETBANKING,DELTA
2026-05-04,ORD202605040002272,CUST001851,PROD00064,STORE0092,3,2414.15,102.91,362.12,7501.66,CARD,DELTA
2026-05-04,ORD202605040002273,CUST001857,PROD00612,STORE0087,2,3918.18,77.4,391.82,8150.78,UPI,DELTA
2026-05-04,ORD202605040002274,CUST003622,PROD00193,STORE0098,2,625.4,122.85,62.54,1190.49,UPI,DELTA
2026-05-04,ORD202605040002275,CUST002415,PROD00195,STORE0012,5,497.66,171.82,124.42,2440.9,NETBANKING,DELTA
2026-05-04,ORD202605040002276,CUST004738,PROD00073,STORE0078,4,4291.48,171.61,858.3,17852.61,UPI,DELTA
2026-05-04,ORD202605040002277,CUST001065,PROD00685,STORE0065,2,1821.7,53.93,182.17,3771.64,UPI,DELTA
2026-05-04,ORD202605040002278,CUST000803,PROD00339,STORE0049,5,3994.94,30.83,998.74,20942.61,CASH,DELTA
2026-05-04,ORD202605040002279,CUST003304,PROD00883,STORE0052,3,3185.83,54.24,477.87,9981.12,CASH,DELTA
2026-05-04,ORD202605040002280,CUST004410,PROD00303,STORE0016,1,757.73,34.38,37.89,761.24,CASH,DELTA
2026-05-04,ORD202605040002281,CUST002113,PROD00469,STORE0008,5,1628.71,81.89,407.18,8468.84,CARD,DELTA
2026-05-04,ORD202605040002282,CUST002388,PROD00466,STORE0023,2,824.22,75.7,82.42,1655.16,CASH,DELTA
2026-05-04,ORD202605040002283,CUST002723,PROD00927,STORE0071,2,2192.8,43.45,219.28,4561.43,NETBANKING,DELTA
2026-05-04,ORD202605040002284,CUST004774,PROD00532,STORE0024,3,2116.67,22.64,317.5,6644.87,CASH,DELTA
2026-05-04,ORD202605040002285,CUST000485,PROD00588,STORE0002,4,248.78,153.87,49.76,891.01,NETBANKING,DELTA
2026-05-04,ORD202605040002286,CUST004813,PROD00150,STORE0074,1,3926.81,73.36,196.34,4049.79,NETBANKING,DELTA
2026-05-04,ORD202605040002287,CUST000439,PROD00413,STORE0086,5,3757.34,119.02,939.34,19607.02,NETBANKING,DELTA
2026-05-04,ORD202605040002288,CUST002793,PROD00503,STORE0054,3,466.67,42.07,70.0,1427.94,CARD,DELTA
2026-05-04,ORD202605040002289,CUST002527,PROD00616,STORE0034,2,960.34,53.68,96.03,1963.03,CARD,DELTA
2026-05-04,ORD202605040002290,CUST001563,PROD00142,STORE0004,2,3767.73,107.12,376.77,7805.11,CASH,DELTA
2026-05-04,ORD202605040002291,CUST004894,PROD00771,STORE0005,1,4713.07,159.58,235.65,4789.14,CASH,DELTA
2026-05-04,ORD202605040002292,CUST000775,PROD00454,STORE0007,4,1197.86,192.99,239.57,4838.02,CASH,DELTA
2026-05-04,ORD202605040002293,CUST004835,PROD00890,STORE0078,5,1348.42,101.04,337.11,6978.17,NETBANKING,DELTA
2026-05-04,ORD202605040002294,CUST003804,PROD00027,STORE0052,1,3102.19,68.88,155.11,3188.42,CASH,DELTA
2026-05-04,ORD202605040002295,CUST000523,PROD00820,STORE0028,2,2121.63,181.29,212.16,4274.13,UPI,DELTA
2026-05-04,ORD202605040002296,CUST001230,PROD00044,STORE0039,3,1002.02,199.48,150.3,2956.88,CARD,DELTA
2026-05-04,ORD202605040002297,CUST001282,PROD00298,STORE0026,3,569.93,90.02,85.49,1705.26,CARD,DELTA
2026-05-04,ORD202605040002298,CUST003137,PROD00491,STORE0005,1,191.15,103.09,9.56,97.62,NETBANKING,DELTA
2026-05-04,ORD202605040002299,CUST000077,PROD00522,STORE0029,5,1707.62,85.82,426.9,8879.18,CASH,DELTA
2026-05-04,ORD202605040002300,CUST001671,PROD00804,STORE0045,5,3822.51,185.37,955.63,19882.81,UPI,DELTA
2026-05-04,ORD202605040002301,CUST004697,PROD00397,STORE0042,4,4425.25,148.44,885.05,18437.61,NETBANKING,DELTA
2026-05-04,ORD202605040002302,CUST001393,PROD00673,STORE0055,2,272.89,77.33,27.29,495.74,NETBANKING,DELTA
2026-05-04,ORD202605040002303,CUST004883,PROD00180,STORE0027,1,650.42,186.38,32.52,496.56,NETBANKING,DELTA
2026-05-04,ORD202605040002304,CUST002516,PROD00597,STORE0098,2,4746.29,137.09,474.63,9830.12,CASH,DELTA
2026-05-04,ORD202605040002305,CUST000817,PROD00024,STORE0014,1,486.13,168.7,24.31,341.74,UPI,DELTA
2026-05-04,ORD202605040002306,CUST000210,PROD00035,STORE0073,4,794.21,159.07,158.84,3176.61,CASH,DELTA
2026-05-04,ORD202605040002307,CUST003141,PROD00359,STORE0062,1,3996.88,134.13,199.84,4062.59,CASH,DELTA
2026-05-04,ORD202605040002308,CUST001140,PROD00188,STORE0001,3,2685.52,131.41,402.83,8327.98,UPI,DELTA
2026-05-04,ORD202605040002309,CUST002416,PROD00073,STORE0061,3,67.22,39.67,10.08,172.07,UPI,DELTA
2026-05-04,ORD202605040002310,CUST003571,PROD00284,STORE0027,3,717.58,28.65,107.64,2231.73,NETBANKING,DELTA
2026-05-04,ORD202605040002311,CUST000750,PROD00809,STORE0095,1,764.59,66.75,38.23,736.07,UPI,DELTA
2026-05-04,ORD202605040002312,CUST000536,PROD00223,STORE0080,3,1750.59,28.63,262.59,5485.73,NETBANKING,DELTA
2026-05-04,ORD202605040002313,CUST003695,PROD00119,STORE0063,1,2012.24,115.76,100.61,1997.09,UPI,DELTA
2026-05-04,ORD202605040002314,CUST003822,PROD00454,STORE0096,5,4555.61,92.87,1138.9,23824.08,CASH,DELTA
2026-05-04,ORD202605040002315,CUST000192,PROD00244,STORE0048,5,2974.8,155.09,743.7,15462.61,NETBANKING,DELTA
2026-05-04,ORD202605040002316,CUST000751,PROD00418,STORE0095,2,4818.23,160.21,481.82,9958.07,CASH,DELTA
2026-05-04,ORD202605040002317,CUST001608,PROD00688,STORE0032,3,1425.82,142.43,213.87,4348.9,UPI,DELTA
2026-05-04,ORD202605040002318,CUST002889,PROD00999,STORE0084,5,677.16,158.26,169.29,3396.83,CARD,DELTA
2026-05-04,ORD202605040002319,CUST003752,PROD00337,STORE0058,1,4229.65,156.51,211.48,4284.62,UPI,DELTA
2026-05-04,ORD202605040002320,CUST001187,PROD00407,STORE0016,3,1913.62,20.05,287.04,6007.85,CARD,DELTA
2026-05-04,ORD202605040002321,CUST002218,PROD00632,STORE0022,4,2138.11,199.34,427.62,8780.72,CASH,DELTA
2026-05-04,ORD202605040002322,CUST000743,PROD00207,STORE0079,4,3183.24,161.85,636.65,13207.76,CARD,DELTA
2026-05-04,ORD202605040002323,CUST004459,PROD00855,STORE0018,5,3978.6,181.94,994.65,20705.71,UPI,DELTA
2026-05-04,ORD202605040002324,CUST000883,PROD00036,STORE0073,3,4082.98,21.58,612.45,12839.81,UPI,DELTA
2026-05-04,ORD202605040002325,CUST001008,PROD00578,STORE0052,2,3852.23,68.56,385.22,8021.12,UPI,DELTA
2026-05-04,ORD202605040002326,CUST003049,PROD00537,STORE0031,1,77.85,89.27,3.89,-7.53,NETBANKING,DELTA
2026-05-04,ORD202605040002327,CUST000177,PROD00075,STORE0023,4,2284.62,59.86,456.92,9535.54,NETBANKING,DELTA
2026-05-04,ORD202605040002328,CUST004647,PROD00341,STORE0049,2,2327.57,38.38,232.76,4849.52,NETBANKING,DELTA
2026-05-04,ORD202605040002329,CUST003203,PROD00372,STORE0086,4,2709.24,140.28,541.85,11238.53,CARD,DELTA
2026-05-04,ORD202605040002330,CUST004650,PROD00928,STORE0056,1,927.65,190.98,46.38,783.05,CASH,DELTA
2026-05-04,ORD202605040002331,CUST004787,PROD00212,STORE0019,1,4882.4,102.44,244.12,5024.08,CARD,DELTA
2026-05-04,ORD202605040002332,CUST001054,PROD00930,STORE0020,1,3903.68,145.99,195.18,3952.87,CASH,DELTA
2026-05-04,ORD202605040002333,CUST004177,PROD00978,STORE0031,4,3303.09,179.23,660.62,13693.75,CARD,DELTA
2026-05-04,ORD202605040002334,CUST003937,PROD00024,STORE0046,2,2652.33,154.65,265.23,5415.24,CASH,DELTA
2026-05-04,ORD202605040002335,CUST004849,PROD00748,STORE0099,3,1326.1,150.65,198.91,4026.56,NETBANKING,DELTA
2026-05-04,ORD202605040002336,CUST003543,PROD00988,STORE0051,5,3896.88,69.59,974.22,20389.03,UPI,DELTA
2026-05-04,ORD202605040002337,CUST002726,PROD00179,STORE0084,4,1412.1,62.23,282.42,5868.59,NETBANKING,DELTA
2026-05-04,ORD202605040002338,CUST003211,PROD00164,STORE0018,1,2647.48,103.6,132.37,2676.25,NETBANKING,DELTA
2026-05-04,ORD202605040002339,CUST003277,PROD00230,STORE0036,5,491.42,197.86,122.86,2382.1,CARD,DELTA
2026-05-04,ORD202605040002340,CUST001609,PROD00354,STORE0027,1,4794.73,68.96,239.74,4965.51,CASH,DELTA
2026-05-04,ORD202605040002341,CUST002955,PROD00468,STORE0031,5,3882.22,101.88,970.55,20279.77,UPI,DELTA
2026-05-04,ORD202605040002342,CUST001620,PROD00732,STORE0002,5,2600.3,14.17,650.08,13637.41,CARD,DELTA
2026-05-04,ORD202605040002343,CUST000952,PROD00205,STORE0070,1,1842.02,110.03,92.1,1824.09,NETBANKING,DELTA
2026-05-04,ORD202605040002344,CUST004623,PROD00353,STORE0020,3,681.28,72.38,102.19,2073.65,UPI,DELTA
2026-05-04,ORD202605040002345,CUST003348,PROD00731,STORE0053,2,4765.53,13.61,476.55,9994.0,UPI,DELTA
2026-05-04,ORD202605040002346,CUST001284,PROD00112,STORE0039,2,792.39,193.85,79.24,1470.17,CASH,DELTA
2026-05-04,ORD202605040002347,CUST002921,PROD00096,STORE0034,2,1253.57,177.87,125.36,2454.63,CASH,DELTA
2026-05-04,ORD202605040002348,CUST003912,PROD00850,STORE0042,5,2282.94,134.27,570.74,11851.17,CASH,DELTA
2026-05-04,ORD202605040002349,CUST001162,PROD00361,STORE0017,5,766.67,77.23,191.67,3947.79,UPI,DELTA
2026-05-04,ORD202605040002350,CUST002781,PROD00246,STORE0010,4,1748.25,7.39,349.65,7335.26,CARD,DELTA
2026-05-04,ORD202605040002351,CUST002267,PROD00568,STORE0050,4,4423.92,198.0,884.78,18382.46,NETBANKING,DELTA
2026-05-04,ORD202605040002352,CUST001148,PROD00085,STORE0057,4,4372.95,16.86,874.59,18349.53,NETBANKING,DELTA
2026-05-04,ORD202605040002353,CUST000357,PROD00925,STORE0034,3,2676.82,78.56,401.52,8353.42,UPI,DELTA
2026-05-04,ORD202605040002354,CUST003337,PROD00327,STORE0043,1,840.48,95.41,42.02,787.09,NETBANKING,DELTA
2026-05-04,ORD202605040002355,CUST004665,PROD00537,STORE0055,1,2942.47,146.57,147.12,2943.02,CARD,DELTA
2026-05-04,ORD202605040002356,CUST004712,PROD00093,STORE0084,2,1163.76,173.12,116.38,2270.78,UPI,DELTA
2026-05-04,ORD202605040002357,CUST003879,PROD00177,STORE0066,1,3572.51,22.3,178.63,3728.84,CARD,DELTA
2026-05-04,ORD202605040002358,CUST003873,PROD00994,STORE0008,5,794.26,137.18,198.57,4032.69,CASH,DELTA
2026-05-04,ORD202605040002359,CUST001099,PROD00944,STORE0091,5,4627.2,109.0,1156.8,24183.8,CARD,DELTA
2026-05-04,ORD202605040002360,CUST002175,PROD00551,STORE0091,4,2945.53,119.79,589.11,12251.44,CARD,DELTA
2026-05-04,ORD202605040002361,CUST002342,PROD00787,STORE0024,5,4898.18,56.34,1224.55,25659.11,CARD,DELTA
2026-05-04,ORD202605040002362,CUST001328,PROD00033,STORE0072,3,2320.47,29.84,348.07,7279.64,CARD,DELTA
2026-05-04,ORD202605040002363,CUST000585,PROD00037,STORE0098,1,2022.96,122.19,101.15,2001.92,NETBANKING,DELTA
2026-05-04,ORD202605040002364,CUST003706,PROD00492,STORE0048,2,1534.59,117.19,153.46,3105.45,CASH,DELTA
2026-05-04,ORD202605040002365,CUST004976,PROD00362,STORE0036,3,4591.92,139.41,688.79,14325.14,CASH,DELTA
2026-05-04,ORD202605040002366,CUST004641,PROD00058,STORE0058,1,3230.75,28.08,161.54,3364.21,UPI,DELTA
2026-05-04,ORD202605040002367,CUST002061,PROD00344,STORE0030,2,4319.48,96.8,431.95,8974.11,NETBANKING,DELTA
2026-05-04,ORD202605040002368,CUST002625,PROD00627,STORE0031,3,370.35,85.35,55.55,1081.25,UPI,DELTA
2026-05-04,ORD202605040002369,CUST002778,PROD00790,STORE0069,4,4609.4,38.81,921.88,19320.67,CASH,DELTA
