order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type
ORD202605060002217,CUST000189,PROD00370,STORE0037,1,3881.87,122.17,194.09,3953.79,2026-05-06,NETBANKING,DELTA
ORD202605060002218,CUST002801,PROD00374,STORE0044,3,1587.96,61.44,238.19,4940.63,2026-05-06,CASH,DELTA
ORD202605060002219,CUST001539,PROD00013,STORE0083,4,2859.6,147.47,571.92,11862.85,2026-05-06,UPI,DELTA
ORD202605060002220,CUST000292,PROD00703,STORE0047,1,3753.79,89.87,187.69,3851.61,2026-05-06,NETBANKING,DELTA
ORD202605060002221,CUST001242,PROD00857,STORE0077,1,122.14,97.11,6.11,31.14,2026-05-06,CASH,DELTA
ORD202605060002222,CUST004736,PROD00212,STORE0032,1,2588.05,3.63,129.4,2713.82,2026-05-06,NETBANKING,DELTA
ORD202605060002223,CUST001104,PROD00512,STORE0069,1,4634.4,66.1,231.72,4800.02,2026-05-06,UPI,DELTA
ORD202605060002224,CUST000796,PROD00178,STORE0054,4,3553.43,147.23,710.69,14777.18,2026-05-06,CARD,DELTA
ORD202605060002225,CUST000040,PROD00712,STORE0068,3,628.82,183.25,94.32,1797.53,2026-05-06,CASH,DELTA
ORD202605060002226,CUST001018,PROD00740,STORE0082,4,1812.47,11.19,362.49,7601.18,2026-05-06,CASH,DELTA
ORD202605060002227,CUST002069,PROD00910,STORE0015,3,4428.04,117.49,664.21,13830.84,2026-05-06,NETBANKING,DELTA
ORD202605060002228,CUST000773,PROD00307,STORE0023,5,985.01,100.7,246.25,5070.6,2026-05-06,NETBANKING,DELTA
ORD202605060002229,CUST004097,PROD00040,STORE0020,4,1203.19,150.16,240.64,4903.24,2026-05-06,CARD,DELTA
ORD202605060002230,CUST003619,PROD00544,STORE0051,2,3846.41,61.35,384.64,8016.11,2026-05-06,CASH,DELTA
ORD202605060002231,CUST004893,PROD00767,STORE0053,2,493.25,163.06,49.33,872.77,2026-05-06,CARD,DELTA
ORD202605060002232,CUST003305,PROD00600,STORE0039,4,1835.16,167.68,367.03,7539.99,2026-05-06,CARD,DELTA
ORD202605060002233,CUST002957,PROD00852,STORE0075,1,3802.82,97.97,190.14,3894.99,2026-05-06,CASH,DELTA
ORD202605060002234,CUST002941,PROD00307,STORE0038,4,618.02,46.96,123.6,2548.72,2026-05-06,CASH,DELTA
ORD202605060002235,CUST002156,PROD00705,STORE0014,5,2827.45,180.18,706.86,14663.93,2026-05-06,CASH,DELTA
ORD202605060002236,CUST003816,PROD00997,STORE0046,5,2253.4,57.84,563.35,11772.51,2026-05-06,UPI,DELTA
ORD202605060002237,CUST000378,PROD00244,STORE0029,2,1540.56,189.12,154.06,3046.06,2026-05-06,UPI,DELTA
ORD202605060002238,CUST000646,PROD00519,STORE0057,2,4824.87,75.89,482.49,10056.34,2026-05-06,NETBANKING,DELTA
ORD202605060002239,CUST000920,PROD00195,STORE0036,1,3010.69,190.41,150.53,2970.81,2026-05-06,CARD,DELTA
ORD202605060002240,CUST002655,PROD00878,STORE0083,2,3211.45,182.15,321.14,6561.89,2026-05-06,NETBANKING,DELTA
ORD202605060002241,CUST001836,PROD00853,STORE0078,5,1912.62,104.59,478.15,9936.66,2026-05-06,CARD,DELTA
ORD202605060002242,CUST003406,PROD00258,STORE0068,2,4609.06,152.49,460.91,9526.54,2026-05-06,NETBANKING,DELTA
ORD202605060002243,CUST002444,PROD00647,STORE0018,1,3718.33,111.76,185.92,3792.49,2026-05-06,CARD,DELTA
ORD202605060002244,CUST000192,PROD00947,STORE0090,1,1721.07,28.69,86.05,1778.43,2026-05-06,NETBANKING,DELTA
ORD202605060002245,CUST002173,PROD00967,STORE0091,3,76.59,118.01,11.49,123.25,2026-05-06,UPI,DELTA
ORD202605060002246,CUST001936,PROD00995,STORE0043,1,2923.08,15.73,146.15,3053.5,2026-05-06,UPI,DELTA
ORD202605060002247,CUST003766,PROD00720,STORE0068,2,2139.37,185.97,213.94,4306.71,2026-05-06,CASH,DELTA
ORD202605060002248,CUST003519,PROD00774,STORE0043,3,3559.68,183.16,533.95,11029.83,2026-05-06,CARD,DELTA
ORD202605060002249,CUST001436,PROD00826,STORE0073,5,972.96,142.92,243.24,4965.12,2026-05-06,UPI,DELTA
ORD202605060002250,CUST003421,PROD00967,STORE0018,1,153.07,68.34,7.65,92.38,2026-05-06,UPI,DELTA
ORD202605060002251,CUST000569,PROD00257,STORE0084,4,1009.22,121.41,201.84,4117.31,2026-05-06,NETBANKING,DELTA
ORD202605060002252,CUST000512,PROD00263,STORE0046,3,4018.82,171.76,602.82,12487.52,2026-05-06,CARD,DELTA
ORD202605060002253,CUST004344,PROD00596,STORE0007,3,4494.47,60.42,674.17,14097.16,2026-05-06,CASH,DELTA
ORD202605060002254,CUST002838,PROD00571,STORE0055,1,2121.47,171.84,106.07,2055.7,2026-05-06,NETBANKING,DELTA
ORD202605060002255,CUST002946,PROD00780,STORE0082,3,2265.15,198.98,339.77,6936.24,2026-05-06,CASH,DELTA
ORD202605060002256,CUST000391,PROD00853,STORE0083,2,2179.86,40.95,217.99,4536.76,2026-05-06,CASH,DELTA
ORD202605060002257,CUST002041,PROD00139,STORE0083,3,2163.47,76.82,324.52,6738.11,2026-05-06,CASH,DELTA
ORD202605060002258,CUST003457,PROD00917,STORE0087,4,3712.14,94.57,742.43,15496.42,2026-05-06,CARD,DELTA
ORD202605060002259,CUST000317,PROD00362,STORE0054,3,482.92,18.81,72.44,1502.39,2026-05-06,NETBANKING,DELTA
ORD202605060002260,CUST004215,PROD00079,STORE0097,1,2923.63,155.97,146.18,2913.84,2026-05-06,UPI,DELTA
ORD202605060002261,CUST000509,PROD00896,STORE0043,4,4761.57,118.28,952.31,19880.31,2026-05-06,CARD,DELTA
ORD202605060002262,CUST001723,PROD00090,STORE0080,5,302.24,7.97,75.56,1578.79,2026-05-06,NETBANKING,DELTA
ORD202605060002263,CUST002805,PROD00723,STORE0086,1,2885.72,88.06,144.29,2941.95,2026-05-06,CASH,DELTA
ORD202605060002264,CUST004434,PROD00060,STORE0025,1,238.73,24.92,11.94,225.75,2026-05-06,UPI,DELTA
ORD202605060002265,CUST002492,PROD00611,STORE0044,2,4990.37,45.16,499.04,10434.62,2026-05-06,UPI,DELTA
ORD202605060002266,CUST002177,PROD00604,STORE0074,3,3742.01,170.93,561.3,11616.4,2026-05-06,CASH,DELTA
ORD202605060002267,CUST000155,PROD00314,STORE0056,1,2587.45,129.32,129.37,2587.5,2026-05-06,CASH,DELTA
ORD202605060002268,CUST002761,PROD00768,STORE0009,5,2934.46,60.71,733.62,15345.21,2026-05-06,CASH,DELTA
ORD202605060002269,CUST003571,PROD00566,STORE0033,3,2976.28,13.52,446.44,9361.76,2026-05-06,NETBANKING,DELTA
ORD202605060002270,CUST003372,PROD00384,STORE0004,1,3588.68,148.64,179.43,3619.47,2026-05-06,UPI,DELTA
ORD202605060002271,CUST001915,PROD00239,STORE0030,2,3314.56,146.51,331.46,6814.07,2026-05-06,NETBANKING,DELTA
ORD202605060002272,CUST000370,PROD00811,STORE0016,2,2199.89,47.79,219.99,4571.98,2026-05-06,CARD,DELTA
ORD202605060002273,CUST004062,PROD00765,STORE0045,3,4877.84,77.22,731.68,15287.98,2026-05-06,CARD,DELTA
ORD202605060002274,CUST003634,PROD00932,STORE0026,3,2042.48,159.58,306.37,6274.23,2026-05-06,NETBANKING,DELTA
ORD202605060002275,CUST001611,PROD00038,STORE0079,3,1337.84,152.11,200.68,4062.09,2026-05-06,UPI,DELTA
ORD202605060002276,CUST000863,PROD00500,STORE0028,1,672.41,118.37,33.62,587.66,2026-05-06,NETBANKING,DELTA
ORD202605060002277,CUST000895,PROD00480,STORE0074,3,2346.2,142.57,351.93,7247.96,2026-05-06,CASH,DELTA
ORD202605060002278,CUST004061,PROD00174,STORE0046,3,4350.58,137.6,652.59,13566.73,2026-05-06,UPI,DELTA
ORD202605060002279,CUST002867,PROD00588,STORE0024,3,3328.03,99.98,499.2,10383.31,2026-05-06,NETBANKING,DELTA
ORD202605060002280,CUST002656,PROD00298,STORE0017,5,4517.31,29.12,1129.33,23686.76,2026-05-06,NETBANKING,DELTA
ORD202605060002281,CUST000761,PROD00682,STORE0085,2,3270.99,99.19,327.1,6769.89,2026-05-06,UPI,DELTA
ORD202605060002282,CUST003080,PROD00353,STORE0015,4,741.4,6.45,148.28,3107.43,2026-05-06,CASH,DELTA
ORD202605060002283,CUST000840,PROD00101,STORE0071,2,3525.09,126.52,352.51,7276.17,2026-05-06,UPI,DELTA
ORD202605060002284,CUST004626,PROD00153,STORE0054,3,4432.72,105.81,664.91,13857.26,2026-05-06,CARD,DELTA
ORD202605060002285,CUST001379,PROD00175,STORE0064,2,2603.38,17.21,260.34,5449.89,2026-05-06,NETBANKING,DELTA
ORD202605060002286,CUST003518,PROD00955,STORE0093,3,1789.47,124.45,268.42,5512.38,2026-05-06,UPI,DELTA
ORD202605060002287,CUST000688,PROD00777,STORE0079,3,4034.03,8.5,605.1,12698.69,2026-05-06,CASH,DELTA
ORD202605060002288,CUST000044,PROD00595,STORE0046,5,4767.72,119.93,1191.93,24910.6,2026-05-06,CARD,DELTA
ORD202605060002289,CUST004247,PROD00966,STORE0064,4,2162.23,130.56,432.45,8950.81,2026-05-06,UPI,DELTA
ORD202605060002290,CUST004035,PROD00831,STORE0017,2,263.18,114.34,26.32,438.34,2026-05-06,UPI,DELTA
ORD202605060002291,CUST000187,PROD00864,STORE0091,3,3882.44,116.5,582.37,12113.19,2026-05-06,CASH,DELTA
ORD202605060002292,CUST003645,PROD00414,STORE0061,2,1476.02,126.67,147.6,2972.97,2026-05-06,CARD,DELTA
ORD202605060002293,CUST003073,PROD00255,STORE0089,3,2825.87,56.54,423.88,8844.95,2026-05-06,NETBANKING,DELTA
ORD202605060002294,CUST004685,PROD00226,STORE0076,2,4880.43,139.25,488.04,10109.65,2026-05-06,CARD,DELTA
ORD202605060002295,CUST002482,PROD00738,STORE0024,2,1003.55,118.93,100.36,1988.53,2026-05-06,NETBANKING,DELTA
ORD202605060002296,CUST004092,PROD00357,STORE0010,2,3594.96,22.47,359.5,7526.95,2026-05-06,CARD,DELTA
ORD202605060002297,CUST003452,PROD00857,STORE0052,5,4042.77,182.04,1010.69,21042.5,2026-05-06,UPI,DELTA
ORD202605060002298,CUST004149,PROD00615,STORE0036,4,1153.67,80.68,230.73,4764.73,2026-05-06,CARD,DELTA
ORD202605060002299,CUST002410,PROD00290,STORE0054,2,3537.54,162.7,353.75,7266.13,2026-05-06,UPI,DELTA
ORD202605060002300,CUST004333,PROD00844,STORE0038,5,4493.18,104.23,1123.3,23484.97,2026-05-06,NETBANKING,DELTA
ORD202605060002301,CUST000527,PROD00028,STORE0050,5,2090.04,23.61,522.51,10949.1,2026-05-06,NETBANKING,DELTA
ORD202605060002302,CUST003813,PROD00533,STORE0044,2,2562.58,144.0,256.26,5237.42,2026-05-06,CARD,DELTA
ORD202605060002303,CUST003622,PROD00328,STORE0073,5,794.46,153.59,198.62,4017.33,2026-05-06,NETBANKING,DELTA
ORD202605060002304,CUST003803,PROD00980,STORE0042,1,3086.46,3.06,154.32,3237.72,2026-05-06,CASH,DELTA
ORD202605060002305,CUST003204,PROD00644,STORE0040,4,246.57,91.53,49.31,944.06,2026-05-06,CASH,DELTA
ORD202605060002306,CUST003343,PROD00136,STORE0016,1,1392.87,178.13,69.64,1284.38,2026-05-06,UPI,DELTA
ORD202605060002307,CUST001191,PROD00723,STORE0094,5,2147.14,172.66,536.78,11099.82,2026-05-06,CARD,DELTA
ORD202605060002308,CUST001702,PROD00374,STORE0049,2,1550.37,29.93,155.04,3225.85,2026-05-06,CARD,DELTA
ORD202605060002309,CUST004047,PROD00898,STORE0026,5,3036.42,112.22,759.11,15828.99,2026-05-06,UPI,DELTA
ORD202605060002310,CUST000606,PROD00064,STORE0049,3,4641.58,153.82,696.24,14467.16,2026-05-06,UPI,DELTA
ORD202605060002311,CUST001365,PROD00544,STORE0074,3,224.1,151.57,33.62,554.35,2026-05-06,CASH,DELTA
ORD202605060002312,CUST000686,PROD00099,STORE0015,4,4624.21,71.83,924.84,19349.85,2026-05-06,CASH,DELTA
ORD202605060002313,CUST004742,PROD00532,STORE0046,1,4137.04,90.26,206.85,4253.63,2026-05-06,UPI,DELTA
ORD202605060002314,CUST003198,PROD00414,STORE0007,3,955.36,27.11,143.3,2982.27,2026-05-06,NETBANKING,DELTA
ORD202605060002315,CUST001896,PROD00135,STORE0046,5,4890.56,102.42,1222.64,25573.02,2026-05-06,NETBANKING,DELTA
ORD202605060002316,CUST003353,PROD00399,STORE0048,5,1063.98,97.99,266.0,5487.91,2026-05-06,CASH,DELTA
ORD202605060002317,CUST002683,PROD00686,STORE0025,5,3725.74,67.19,931.43,19492.94,2026-05-06,CASH,DELTA
ORD202605060002318,CUST001044,PROD00384,STORE0024,2,1450.19,55.72,145.02,2989.68,2026-05-06,UPI,DELTA
ORD202605060002319,CUST004855,PROD00822,STORE0059,2,2903.94,28.87,290.39,6069.4,2026-05-06,NETBANKING,DELTA
ORD202605060002320,CUST002847,PROD00089,STORE0013,1,105.76,104.65,5.29,6.4,2026-05-06,CASH,DELTA
ORD202605060002321,CUST004133,PROD00625,STORE0007,4,4350.94,20.51,870.19,18253.44,2026-05-06,UPI,DELTA
ORD202605060002322,CUST002589,PROD00194,STORE0027,1,1703.43,24.01,85.17,1764.59,2026-05-06,CARD,DELTA
ORD202605060002323,CUST002349,PROD00890,STORE0049,4,2954.31,63.07,590.86,12345.03,2026-05-06,CARD,DELTA
ORD202605060002324,CUST003371,PROD00716,STORE0062,3,3677.04,115.28,551.56,11467.4,2026-05-06,CARD,DELTA
ORD202605060002325,CUST000040,PROD00997,STORE0094,3,51.29,123.04,7.69,38.52,2026-05-06,NETBANKING,DELTA
ORD202605060002326,CUST003498,PROD00931,STORE0019,2,1782.77,88.16,178.28,3655.66,2026-05-06,NETBANKING,DELTA
ORD202605060002327,CUST000477,PROD00333,STORE0095,5,3115.55,6.56,778.89,16350.08,2026-05-06,CASH,DELTA
ORD202605060002328,CUST003673,PROD00554,STORE0013,5,2325.84,165.87,581.46,12044.79,2026-05-06,UPI,DELTA
ORD202605060002329,CUST004077,PROD00292,STORE0042,5,3772.33,21.36,943.08,19783.37,2026-05-06,CASH,DELTA
ORD202605060002330,CUST002352,PROD00692,STORE0082,5,4915.51,29.82,1228.88,25776.61,2026-05-06,UPI,DELTA
ORD202605060002331,CUST003220,PROD00099,STORE0002,2,3174.89,21.27,317.49,6646.0,2026-05-06,CARD,DELTA
ORD202605060002332,CUST002984,PROD00723,STORE0031,5,1741.63,10.89,435.41,9132.67,2026-05-06,UPI,DELTA
ORD202605060002333,CUST002913,PROD00686,STORE0001,3,4337.23,78.17,650.58,13584.1,2026-05-06,CASH,DELTA
ORD202605060002334,CUST000753,PROD00028,STORE0048,3,2559.81,128.37,383.97,7935.03,2026-05-06,UPI,DELTA
ORD202605060002335,CUST000423,PROD00830,STORE0037,4,3783.1,69.79,756.62,15819.23,2026-05-06,CASH,DELTA
ORD202605060002336,CUST001870,PROD00073,STORE0020,2,3212.39,180.19,321.24,6565.83,2026-05-06,UPI,DELTA
ORD202605060002337,CUST004320,PROD00911,STORE0090,3,4320.91,182.76,648.14,13428.11,2026-05-06,UPI,DELTA
ORD202605060002338,CUST003375,PROD00240,STORE0063,3,332.18,45.57,49.83,1000.8,2026-05-06,UPI,DELTA
ORD202605060002339,CUST003029,PROD00732,STORE0069,3,1461.1,86.71,219.16,4515.75,2026-05-06,CASH,DELTA
ORD202605060002340,CUST002257,PROD00245,STORE0068,1,3184.73,11.74,159.24,3332.23,2026-05-06,CARD,DELTA
ORD202605060002341,CUST002556,PROD00484,STORE0023,4,1738.32,182.36,347.66,7118.58,2026-05-06,CASH,DELTA
ORD202605060002342,CUST001988,PROD00019,STORE0083,3,4456.8,151.34,668.52,13887.58,2026-05-06,CASH,DELTA
ORD202605060002343,CUST001153,PROD00091,STORE0006,5,54.84,8.67,13.71,279.24,2026-05-06,UPI,DELTA
ORD202605060002344,CUST002589,PROD00591,STORE0006,4,4750.91,124.99,950.18,19828.83,2026-05-06,NETBANKING,DELTA
ORD202605060002345,CUST004715,PROD00437,STORE0072,5,3882.51,190.8,970.63,20192.38,2026-05-06,NETBANKING,DELTA
ORD202605060002346,CUST004850,PROD00808,STORE0026,4,4060.92,165.55,812.18,16890.31,2026-05-06,NETBANKING,DELTA
ORD202605060002347,CUST000554,PROD00739,STORE0042,5,4146.59,60.98,1036.65,21708.62,2026-05-06,NETBANKING,DELTA
ORD202605060002348,CUST000405,PROD00023,STORE0037,1,4264.19,143.99,213.21,4333.41,2026-05-06,NETBANKING,DELTA
ORD202605060002349,CUST000499,PROD00220,STORE0016,5,2083.41,58.32,520.85,10879.58,2026-05-06,CASH,DELTA
ORD202605060002350,CUST000754,PROD00501,STORE0093,4,315.57,33.96,63.11,1291.43,2026-05-06,NETBANKING,DELTA
ORD202605060002351,CUST001976,PROD00919,STORE0016,2,4346.82,160.57,434.68,8967.75,2026-05-06,NETBANKING,DELTA
ORD202605060002352,CUST002201,PROD00250,STORE0090,2,3679.46,88.61,367.95,7638.26,2026-05-06,NETBANKING,DELTA
ORD202605060002353,CUST000258,PROD00550,STORE0095,1,2048.73,102.74,102.44,2048.43,2026-05-06,CASH,DELTA
ORD202605060002354,CUST002295,PROD00493,STORE0037,2,4936.38,33.04,493.64,10333.36,2026-05-06,CASH,DELTA
ORD202605060002355,CUST004165,PROD00933,STORE0017,4,178.94,161.88,35.79,589.67,2026-05-06,CASH,DELTA
ORD202605060002356,CUST004849,PROD00425,STORE0027,2,1981.34,85.08,198.13,4075.73,2026-05-06,NETBANKING,DELTA
ORD202605060002357,CUST002323,PROD00295,STORE0069,3,1033.41,41.85,155.01,3213.39,2026-05-06,CARD,DELTA
ORD202605060002358,CUST000249,PROD00865,STORE0041,5,4795.33,61.43,1198.83,25114.05,2026-05-06,CARD,DELTA
ORD202605060002359,CUST001886,PROD00909,STORE0093,3,4875.0,33.93,731.25,15322.32,2026-05-06,CARD,DELTA
ORD202605060002360,CUST002179,PROD00205,STORE0067,2,883.93,9.88,88.39,1846.37,2026-05-06,CASH,DELTA
ORD202605060002361,CUST000187,PROD00346,STORE0093,2,4339.87,108.47,433.99,9005.26,2026-05-06,CARD,DELTA
ORD202605060002362,CUST003810,PROD00643,STORE0013,5,4849.75,145.27,1212.44,25315.92,2026-05-06,UPI,DELTA
ORD202605060002363,CUST004574,PROD00233,STORE0095,1,1591.74,87.17,79.59,1584.16,2026-05-06,UPI,DELTA
ORD202605060002364,CUST000928,PROD00011,STORE0025,3,2223.71,169.98,333.56,6834.71,2026-05-06,NETBANKING,DELTA
ORD202605060002365,CUST001841,PROD00747,STORE0049,1,2530.49,122.99,126.52,2534.02,2026-05-06,NETBANKING,DELTA
ORD202605060002366,CUST000758,PROD00564,STORE0083,3,3344.44,73.03,501.67,10461.96,2026-05-06,CARD,DELTA
ORD202605060002367,CUST002677,PROD00802,STORE0061,1,4663.6,142.93,233.18,4753.85,2026-05-06,NETBANKING,DELTA
ORD202605060002368,CUST001773,PROD00864,STORE0082,2,2630.78,120.4,263.08,5404.24,2026-05-06,CARD,DELTA
ORD202605060002369,CUST003412,PROD00729,STORE0090,5,321.2,81.4,80.3,1604.9,2026-05-06,CARD,DELTA
ORD202605060002370,CUST003874,PROD00437,STORE0087,3,3309.17,54.88,496.38,10369.01,2026-05-06,UPI,DELTA
ORD202605060002371,CUST002383,PROD00654,STORE0034,5,822.47,140.41,205.62,4177.56,2026-05-06,CARD,DELTA
ORD202605060002372,CUST003828,PROD00467,STORE0054,1,1614.79,55.71,80.74,1639.82,2026-05-06,NETBANKING,DELTA
ORD202605060002373,CUST003624,PROD00004,STORE0066,2,386.84,116.76,38.68,695.6,2026-05-06,UPI,DELTA
ORD202605060002374,CUST004536,PROD00627,STORE0009,5,3270.63,27.64,817.66,17143.17,2026-05-06,UPI,DELTA
ORD202605060002375,CUST002838,PROD00762,STORE0087,4,4051.57,79.94,810.31,16936.65,2026-05-06,NETBANKING,DELTA
ORD202605060002376,CUST004998,PROD00200,STORE0009,1,1133.24,118.24,56.66,1071.66,2026-05-06,CASH,DELTA
ORD202605060002377,CUST001652,PROD00481,STORE0076,3,308.4,176.48,46.26,794.98,2026-05-06,NETBANKING,DELTA
ORD202605060002378,CUST000228,PROD00312,STORE0060,1,4108.78,182.51,205.44,4131.71,2026-05-06,UPI,DELTA
ORD202605060002379,CUST001350,PROD00017,STORE0008,3,2163.1,84.6,324.46,6729.16,2026-05-06,CASH,DELTA
ORD202605060002380,CUST002739,PROD00642,STORE0098,5,1576.4,84.09,394.1,8192.01,2026-05-06,CASH,DELTA
ORD202605060002381,CUST004217,PROD00442,STORE0049,3,4685.28,100.39,702.79,14658.24,2026-05-06,CARD,DELTA
ORD202605060002382,CUST000657,PROD00358,STORE0047,1,1827.25,184.15,91.36,1734.46,2026-05-06,CASH,DELTA
ORD202605060002383,CUST000342,PROD00477,STORE0062,4,1757.83,150.69,351.57,7232.2,2026-05-06,NETBANKING,DELTA
ORD202605060002384,CUST001269,PROD00048,STORE0099,3,4204.48,79.96,630.67,13164.15,2026-05-06,NETBANKING,DELTA
ORD202605060002385,CUST004226,PROD00875,STORE0037,2,2918.33,19.07,291.83,6109.42,2026-05-06,NETBANKING,DELTA
ORD202605060002386,CUST004015,PROD00620,STORE0072,3,1566.88,118.39,235.03,4817.28,2026-05-06,NETBANKING,DELTA
ORD202605060002387,CUST001277,PROD00807,STORE0025,2,3021.56,141.06,302.16,6204.22,2026-05-06,CARD,DELTA
ORD202605060002388,CUST003662,PROD00651,STORE0090,3,3105.72,84.56,465.86,9698.46,2026-05-06,NETBANKING,DELTA
ORD202605060002389,CUST003753,PROD00482,STORE0011,5,2175.43,163.5,543.86,11257.51,2026-05-06,CASH,DELTA
ORD202605060002390,CUST003827,PROD00460,STORE0041,1,2743.55,55.4,137.18,2825.33,2026-05-06,CASH,DELTA
ORD202605060002391,CUST003253,PROD00593,STORE0096,5,1175.18,170.99,293.8,5998.71,2026-05-06,CARD,DELTA
ORD202605060002392,CUST000536,PROD00422,STORE0099,2,3860.07,84.14,386.01,8022.01,2026-05-06,CARD,DELTA
ORD202605060002393,CUST003698,PROD00106,STORE0089,2,609.13,78.72,60.91,1200.45,2026-05-06,CARD,DELTA
ORD202605060002394,CUST001224,PROD00583,STORE0047,1,3572.32,41.05,178.62,3709.89,2026-05-06,NETBANKING,DELTA
ORD202605060002395,CUST002647,PROD00163,STORE0028,1,509.56,83.78,25.48,451.26,2026-05-06,UPI,DELTA
ORD202605060002396,CUST002278,PROD00791,STORE0035,2,1307.83,158.1,130.78,2588.34,2026-05-06,CASH,DELTA
ORD202605060002397,CUST002576,PROD00704,STORE0001,4,1040.15,21.57,208.03,4347.06,2026-05-06,CASH,DELTA
ORD202605060002398,CUST002067,PROD00087,STORE0014,2,3009.22,173.69,300.92,6145.67,2026-05-06,UPI,DELTA
ORD202605060002399,CUST003741,PROD00030,STORE0004,2,1449.11,104.25,144.91,2938.88,2026-05-06,CARD,DELTA
ORD202605060002400,CUST002281,PROD00728,STORE0014,4,325.43,20.64,65.09,1346.17,2026-05-06,NETBANKING,DELTA
ORD202605060002401,CUST001926,PROD00102,STORE0005,2,257.51,67.36,25.75,473.41,2026-05-06,NETBANKING,DELTA
ORD202605060002402,CUST004067,PROD00058,STORE0086,2,2547.06,123.86,254.71,5224.97,2026-05-06,CARD,DELTA
ORD202605060002403,CUST001947,PROD00824,STORE0074,3,3253.95,27.28,488.09,10222.66,2026-05-06,NETBANKING,DELTA
ORD202605060002404,CUST000146,PROD00726,STORE0067,5,66.91,9.1,16.73,342.18,2026-05-06,CARD,DELTA
ORD202605060002405,CUST001398,PROD00882,STORE0011,1,3697.97,96.38,184.9,3786.49,2026-05-06,UPI,DELTA
ORD202605060002406,CUST003228,PROD00103,STORE0034,3,2709.48,63.93,406.42,8470.93,2026-05-06,NETBANKING,DELTA
ORD202605060002407,CUST004039,PROD00979,STORE0076,2,2371.08,102.79,237.11,4876.48,2026-05-06,CARD,DELTA
ORD202605060002408,CUST002498,PROD00438,STORE0099,1,1509.3,177.82,75.47,1406.95,2026-05-06,CARD,DELTA
ORD202605060002409,CUST002717,PROD00161,STORE0008,2,4263.49,46.23,426.35,8907.1,2026-05-06,CARD,DELTA
ORD202605060002410,CUST000617,PROD00021,STORE0045,5,3569.93,177.47,892.48,18564.66,2026-05-06,CASH,DELTA
ORD202605060002411,CUST003525,PROD00838,STORE0093,3,2408.67,159.83,361.3,7427.48,2026-05-06,CASH,DELTA
ORD202605060002412,CUST000110,PROD00220,STORE0094,5,1277.85,152.78,319.46,6555.93,2026-05-06,UPI,DELTA
ORD202605060002413,CUST001096,PROD00743,STORE0045,1,4698.63,144.61,234.93,4788.95,2026-05-06,CASH,DELTA
ORD202605060002414,CUST001775,PROD00979,STORE0052,4,1517.27,31.04,303.45,6341.49,2026-05-06,NETBANKING,DELTA
ORD202605060002415,CUST000955,PROD00114,STORE0070,1,712.25,147.29,35.61,600.57,2026-05-06,NETBANKING,DELTA
ORD202605060002416,CUST003638,PROD00873,STORE0058,3,2556.22,61.13,383.43,7990.96,2026-05-06,NETBANKING,DELTA
ORD202605060002417,CUST003528,PROD00160,STORE0062,4,4578.02,112.24,915.6,19115.44,2026-05-06,UPI,DELTA
ORD202605060002418,CUST001146,PROD00093,STORE0053,3,4119.44,68.79,617.92,12907.45,2026-05-06,NETBANKING,DELTA
ORD202605060002419,CUST001703,PROD00007,STORE0053,5,576.65,51.82,144.16,2975.59,2026-05-06,CASH,DELTA
ORD202605060002420,CUST001969,PROD00116,STORE0042,5,3461.47,140.31,865.37,18032.41,2026-05-06,UPI,DELTA
ORD202605060002421,CUST001827,PROD00302,STORE0027,1,4572.4,125.57,228.62,4675.45,2026-05-06,UPI,DELTA
ORD202605060002422,CUST003128,PROD00898,STORE0070,3,1782.71,85.25,267.41,5530.29,2026-05-06,CARD,DELTA
ORD202605060002423,CUST003395,PROD00070,STORE0088,4,2037.82,10.99,407.56,8547.85,2026-05-06,UPI,DELTA
ORD202605060002424,CUST003529,PROD00638,STORE0065,2,256.49,173.17,25.65,365.46,2026-05-06,CASH,DELTA
ORD202605060002425,CUST002404,PROD00349,STORE0080,1,2865.33,174.6,143.27,2834.0,2026-05-06,NETBANKING,DELTA
ORD202605060002426,CUST004655,PROD00591,STORE0063,3,1135.69,159.14,170.35,3418.28,2026-05-06,CASH,DELTA
ORD202605060002427,CUST003623,PROD00464,STORE0073,1,577.09,192.53,28.85,413.41,2026-05-06,UPI,DELTA
ORD202605060002428,CUST003569,PROD00876,STORE0014,2,403.5,99.67,40.35,747.68,2026-05-06,UPI,DELTA
ORD202605060002429,CUST002344,PROD00079,STORE0018,1,3713.1,102.61,185.66,3796.15,2026-05-06,CASH,DELTA
ORD202605060002430,CUST002306,PROD00765,STORE0073,3,1589.78,169.41,238.47,4838.4,2026-05-06,CARD,DELTA
ORD202605060002431,CUST000511,PROD00461,STORE0031,3,1591.52,191.23,238.73,4822.06,2026-05-06,UPI,DELTA
ORD202605060002432,CUST000836,PROD00295,STORE0025,5,2653.69,52.05,663.42,13879.82,2026-05-06,UPI,DELTA
ORD202605060002433,CUST001247,PROD00774,STORE0044,5,535.49,12.52,133.87,2798.8,2026-05-06,CARD,DELTA
ORD202605060002434,CUST001252,PROD00370,STORE0024,2,1779.35,195.68,177.94,3540.96,2026-05-06,CASH,DELTA
ORD202605060002435,CUST003518,PROD00975,STORE0019,2,3160.65,72.38,316.07,6564.99,2026-05-06,NETBANKING,DELTA
